"RIX","alias","ID","day","isotype","virus","antigen","halfmax","last_positive"
"CC071xCC053","X16785x773","85","DRECHAL","IgG2ac","SARS","N",1000,10000
"CC071xCC053","X16785x773","85","DRECHAL","IgG2ac","SARS","S",3000,30000
"CC071xCC053","X16785x773","85","DRECHAL","IgG2b","SARS","N",NA,300
"CC071xCC053","X16785x773","85","DRECHAL","IgG2b","SARS","S",10000,1e+05
"CC071xCC053","X16785x773","85","DRECHAL","IgG3","SARS","N",NA,100
"CC071xCC053","X16785x773","85","DRECHAL","IgG3","SARS","S",300,10000
"CC071xCC053","X16785x773","85","DRECHAL","IgM","SARS","N",NA,NA
"CC071xCC053","X16785x773","85","DRECHAL","IgM","SARS","S",100,1000
"CC071xCC053","X16785x773","85","DRECHAL","TotalG","SARS","N",10000,1e+05
"CC071xCC053","X16785x773","85","DRECHAL","TotalG","SARS","S",30000,3e+05
"CC071xCC053","X16785x773","86","DRECHAL","IgG1","SARS","N",NA,NA
"CC071xCC053","X16785x773","86","DRECHAL","IgG1","SARS","S",3000,30000
"CC071xCC053","X16785x773","86","DRECHAL","IgG2ac","SARS","N",1000,10000
"CC071xCC053","X16785x773","86","DRECHAL","IgG2ac","SARS","S",3000,30000
"CC071xCC053","X16785x773","86","DRECHAL","IgG2b","SARS","N",NA,100
"CC071xCC053","X16785x773","86","DRECHAL","IgG2b","SARS","S",3000,1e+05
"CC071xCC053","X16785x773","86","DRECHAL","IgG3","SARS","N",NA,100
"CC071xCC053","X16785x773","86","DRECHAL","IgG3","SARS","S",300,10000
"CC071xCC053","X16785x773","86","DRECHAL","IgM","SARS","N",NA,NA
"CC071xCC053","X16785x773","86","DRECHAL","IgM","SARS","S",1000,10000
"CC071xCC053","X16785x773","86","DRECHAL","TotalG","SARS","N",10000,1e+05
"CC071xCC053","X16785x773","86","DRECHAL","TotalG","SARS","S",10000,1e+05
"CC072xCC063","X16521x5391","105","DRECHAL","IgG1","SARS","N",3000,30000
"CC072xCC063","X16521x5391","105","DRECHAL","IgG1","SARS","S",1000,10000
"CC072xCC063","X16521x5391","105","DRECHAL","IgG2ac","SARS","N",3000,1e+05
"CC072xCC063","X16521x5391","105","DRECHAL","IgG2ac","SARS","S",3e+05,3e+06
"CC072xCC063","X16521x5391","105","DRECHAL","IgG2b","SARS","N",3000,30000
"CC072xCC063","X16521x5391","105","DRECHAL","IgG2b","SARS","S",3000,1e+05
"CC072xCC063","X16521x5391","105","DRECHAL","IgG3","SARS","N",NA,1000
"CC072xCC063","X16521x5391","105","DRECHAL","IgG3","SARS","S",300,10000
"CC072xCC063","X16521x5391","105","DRECHAL","IgM","SARS","N",NA,100
"CC072xCC063","X16521x5391","105","DRECHAL","IgM","SARS","S",300,3000
"CC072xCC063","X16521x5391","105","DRECHAL","TotalG","SARS","N",10000,1e+05
"CC072xCC063","X16521x5391","105","DRECHAL","TotalG","SARS","S",3e+05,3e+06
"CC072xCC063","X16521x5391","106","DRECHAL","IgG1","SARS","N",10000,1e+05
"CC072xCC063","X16521x5391","106","DRECHAL","IgG1","SARS","S",100,3000
"CC072xCC063","X16521x5391","106","DRECHAL","IgG2ac","SARS","N",3000,1e+05
"CC072xCC063","X16521x5391","106","DRECHAL","IgG2ac","SARS","S",3e+05,3e+06
"CC072xCC063","X16521x5391","106","DRECHAL","IgG2b","SARS","N",1000,10000
"CC072xCC063","X16521x5391","106","DRECHAL","IgG2b","SARS","S",10000,3e+05
"CC072xCC063","X16521x5391","106","DRECHAL","IgG3","SARS","N",NA,1000
"CC072xCC063","X16521x5391","106","DRECHAL","IgG3","SARS","S",100,10000
"CC072xCC063","X16521x5391","106","DRECHAL","IgM","SARS","N",NA,300
"CC072xCC063","X16521x5391","106","DRECHAL","IgM","SARS","S",300,3000
"CC072xCC063","X16521x5391","106","DRECHAL","TotalG","SARS","N",10000,3e+05
"CC072xCC063","X16521x5391","106","DRECHAL","TotalG","SARS","S",3e+05,3e+06
"CC072xCC063","X16521x5391","119","DRECHAL","IgG1","SARS","N",3000,1e+05
"CC072xCC063","X16521x5391","119","DRECHAL","IgG1","SARS","S",300,30000
"CC072xCC063","X16521x5391","119","DRECHAL","IgG2ac","SARS","N",3000,30000
"CC072xCC063","X16521x5391","119","DRECHAL","IgG2ac","SARS","S",1000,3e+05
"CC072xCC063","X16521x5391","119","DRECHAL","IgG2b","SARS","N",10000,3e+05
"CC072xCC063","X16521x5391","119","DRECHAL","IgG2b","SARS","S",10000,1e+05
"CC072xCC063","X16521x5391","119","DRECHAL","IgG3","SARS","N",100,1000
"CC072xCC063","X16521x5391","119","DRECHAL","IgG3","SARS","S",1000,30000
"CC072xCC063","X16521x5391","119","DRECHAL","IgM","SARS","N",NA,100
"CC072xCC063","X16521x5391","119","DRECHAL","IgM","SARS","S",100,1000
"CC072xCC063","X16521x5391","119","DRECHAL","TotalG","SARS","N",30000,30000
"CC072xCC063","X16521x5391","119","DRECHAL","TotalG","SARS","S",1e+05,3e+05
"CC072xCC063","X16521x5391","122","D29","IgG1","SARS","N",1000,30000
"CC072xCC063","X16521x5391","122","D29","IgG1","SARS","S",3000,30000
"CC072xCC063","X16521x5391","122","D29","IgG2ac","SARS","N",3000,30000
"CC072xCC063","X16521x5391","122","D29","IgG2ac","SARS","S",30000,3e+06
"CC072xCC063","X16521x5391","122","D29","IgG2b","SARS","N",1000,10000
"CC072xCC063","X16521x5391","122","D29","IgG2b","SARS","S",10000,30000
"CC072xCC063","X16521x5391","122","D29","IgG3","SARS","N",100,1000
"CC072xCC063","X16521x5391","122","D29","IgG3","SARS","S",100,1000
"CC072xCC063","X16521x5391","122","D29","IgM","SARS","N",NA,100
"CC072xCC063","X16521x5391","122","D29","IgM","SARS","S",100,300
"CC072xCC063","X16521x5391","122","D29","TotalG","SARS","N",3000,1e+05
"CC072xCC063","X16521x5391","122","D29","TotalG","SARS","S",1e+05,3e+06
"CC072xCC063","X16521x5391","124","D29","IgG1","SARS","N",3000,1e+05
"CC072xCC063","X16521x5391","124","D29","IgG1","SARS","S",100,10000
"CC072xCC063","X16521x5391","124","D29","IgG2ac","SARS","N",1000,10000
"CC072xCC063","X16521x5391","124","D29","IgG2ac","SARS","S",1e+05,1e+06
"CC072xCC063","X16521x5391","124","D29","IgG2b","SARS","N",1000,10000
"CC072xCC063","X16521x5391","124","D29","IgG2b","SARS","S",10000,1e+05
"CC072xCC063","X16521x5391","124","D29","IgG3","SARS","N",NA,300
"CC072xCC063","X16521x5391","124","D29","IgG3","SARS","S",100,3000
"CC072xCC063","X16521x5391","124","D29","IgM","SARS","N",NA,100
"CC072xCC063","X16521x5391","124","D29","IgM","SARS","S",100,1000
"CC072xCC063","X16521x5391","124","D29","TotalG","SARS","N",10000,1e+05
"CC072xCC063","X16521x5391","124","D29","TotalG","SARS","S",1e+05,3e+06
"CC072xCC063","X16521x5391","125","D29","IgG1","SARS","N",3000,30000
"CC072xCC063","X16521x5391","125","D29","IgG1","SARS","S",NA,3000
"CC072xCC063","X16521x5391","125","D29","IgG2ac","SARS","N",3000,30000
"CC072xCC063","X16521x5391","125","D29","IgG2ac","SARS","S",1e+05,1e+06
"CC072xCC063","X16521x5391","125","D29","IgG2b","SARS","N",1000,10000
"CC072xCC063","X16521x5391","125","D29","IgG2b","SARS","S",3000,1e+05
"CC072xCC063","X16521x5391","125","D29","IgG3","SARS","N",NA,300
"CC072xCC063","X16521x5391","125","D29","IgG3","SARS","S",100,3000
"CC072xCC063","X16521x5391","125","D29","IgM","SARS","N",NA,100
"CC072xCC063","X16521x5391","125","D29","IgM","SARS","S",100,1000
"CC072xCC063","X16521x5391","125","D29","TotalG","SARS","N",10000,1e+05
"CC072xCC063","X16521x5391","125","D29","TotalG","SARS","S",1e+05,3e+06
"CC072xCC063","X16521x5391","126","D29","IgG1","SARS","N",100,3000
"CC072xCC063","X16521x5391","126","D29","IgG1","SARS","S",100,1000
"CC072xCC063","X16521x5391","126","D29","IgG2ac","SARS","N",3000,30000
"CC072xCC063","X16521x5391","126","D29","IgG2ac","SARS","S",1e+05,1e+06
"CC072xCC063","X16521x5391","126","D29","IgG2b","SARS","N",300,3000
"CC072xCC063","X16521x5391","126","D29","IgG2b","SARS","S",1000,30000
"CC072xCC063","X16521x5391","126","D29","IgG3","SARS","N",100,300
"CC072xCC063","X16521x5391","126","D29","IgG3","SARS","S",100,3000
"CC072xCC063","X16521x5391","126","D29","IgM","SARS","N",NA,100
"CC072xCC063","X16521x5391","126","D29","IgM","SARS","S",100,300
"CC072xCC063","X16521x5391","126","D29","TotalG","SARS","N",10000,1e+05
"CC072xCC063","X16521x5391","126","D29","TotalG","SARS","S",1e+05,3e+06
"CC072xCC063","X16521x5391","132","D10","IgG1","SARS","N",3000,30000
"CC072xCC063","X16521x5391","132","D10","IgG1","SARS","S",NA,NA
"CC072xCC063","X16521x5391","132","D10","IgG2ac","SARS","N",1000,30000
"CC072xCC063","X16521x5391","132","D10","IgG2ac","SARS","S",10000,30000
"CC072xCC063","X16521x5391","132","D10","IgG2b","SARS","N",300,3000
"CC072xCC063","X16521x5391","132","D10","IgG2b","SARS","S",300,10000
"CC072xCC063","X16521x5391","132","D10","IgG3","SARS","N",NA,300
"CC072xCC063","X16521x5391","132","D10","IgG3","SARS","S",100,1000
"CC072xCC063","X16521x5391","132","D10","IgM","SARS","N",NA,100
"CC072xCC063","X16521x5391","132","D10","IgM","SARS","S",1000,30000
"CC072xCC063","X16521x5391","132","D10","TotalG","SARS","N",3000,30000
"CC072xCC063","X16521x5391","132","D10","TotalG","SARS","S",10000,1e+05
"CC072xCC063","X16521x5391","133","D10","IgG1","SARS","N",300,3000
"CC072xCC063","X16521x5391","133","D10","IgG1","SARS","S",NA,NA
"CC072xCC063","X16521x5391","133","D10","IgG2ac","SARS","N",3000,30000
"CC072xCC063","X16521x5391","133","D10","IgG2ac","SARS","S",10000,30000
"CC072xCC063","X16521x5391","133","D10","IgG2b","SARS","N",300,3000
"CC072xCC063","X16521x5391","133","D10","IgG2b","SARS","S",300,10000
"CC072xCC063","X16521x5391","133","D10","IgG3","SARS","N",NA,1000
"CC072xCC063","X16521x5391","133","D10","IgG3","SARS","S",NA,1000
"CC072xCC063","X16521x5391","133","D10","IgM","SARS","N",NA,100
"CC072xCC063","X16521x5391","133","D10","IgM","SARS","S",100,10000
"CC072xCC063","X16521x5391","133","D10","TotalG","SARS","N",3000,30000
"CC072xCC063","X16521x5391","133","D10","TotalG","SARS","S",10000,1e+05
"CC072xCC063","X16521x5391","137","D10","IgG1","SARS","N",3000,30000
"CC072xCC063","X16521x5391","137","D10","IgG1","SARS","S",NA,100
"CC072xCC063","X16521x5391","137","D10","IgG2ac","SARS","N",1000,30000
"CC072xCC063","X16521x5391","137","D10","IgG2ac","SARS","S",10000,1e+05
"CC072xCC063","X16521x5391","137","D10","IgG2b","SARS","N",300,3000
"CC072xCC063","X16521x5391","137","D10","IgG2b","SARS","S",300,10000
"CC072xCC063","X16521x5391","137","D10","IgG3","SARS","N",NA,300
"CC072xCC063","X16521x5391","137","D10","IgG3","SARS","S",100,3000
"CC072xCC063","X16521x5391","137","D10","IgM","SARS","N",NA,100
"CC072xCC063","X16521x5391","137","D10","IgM","SARS","S",1000,10000
"CC072xCC063","X16521x5391","137","D10","TotalG","SARS","N",3000,30000
"CC072xCC063","X16521x5391","137","D10","TotalG","SARS","S",10000,1e+05
"CC072xCC063","X16521x5391","61","D7","IgG1","SARS","N",100,300
"CC072xCC063","X16521x5391","61","D7","IgG1","SARS","S",NA,NA
"CC072xCC063","X16521x5391","61","D7","IgG2ac","SARS","N",300,3000
"CC072xCC063","X16521x5391","61","D7","IgG2ac","SARS","S",100,3000
"CC072xCC063","X16521x5391","61","D7","IgG2b","SARS","N",NA,100
"CC072xCC063","X16521x5391","61","D7","IgG2b","SARS","S",NA,100
"CC072xCC063","X16521x5391","61","D7","IgG3","SARS","N",NA,300
"CC072xCC063","X16521x5391","61","D7","IgG3","SARS","S",NA,100
"CC072xCC063","X16521x5391","61","D7","IgM","SARS","N",NA,300
"CC072xCC063","X16521x5391","61","D7","IgM","SARS","S",1000,10000
"CC072xCC063","X16521x5391","61","D7","TotalG","SARS","N",300,3000
"CC072xCC063","X16521x5391","61","D7","TotalG","SARS","S",300,3000
"CC072xCC063","X16521x5391","66","D7","IgG1","SARS","N",NA,NA
"CC072xCC063","X16521x5391","66","D7","IgG1","SARS","S",NA,NA
"CC072xCC063","X16521x5391","66","D7","IgG2ac","SARS","N",NA,300
"CC072xCC063","X16521x5391","66","D7","IgG2ac","SARS","S",100,1000
"CC072xCC063","X16521x5391","66","D7","IgG2b","SARS","N",NA,NA
"CC072xCC063","X16521x5391","66","D7","IgG2b","SARS","S",NA,100
"CC072xCC063","X16521x5391","66","D7","IgG3","SARS","N",NA,NA
"CC072xCC063","X16521x5391","66","D7","IgG3","SARS","S",NA,NA
"CC072xCC063","X16521x5391","66","D7","IgM","SARS","N",NA,100
"CC072xCC063","X16521x5391","66","D7","IgM","SARS","S",300,10000
"CC072xCC063","X16521x5391","66","D7","TotalG","SARS","N",100,300
"CC072xCC063","X16521x5391","66","D7","TotalG","SARS","S",100,3000
"CC072xCC063","X16521x5391","73","D7","IgG1","SARS","N",NA,NA
"CC072xCC063","X16521x5391","73","D7","IgG1","SARS","S",NA,NA
"CC072xCC063","X16521x5391","73","D7","IgG2ac","SARS","N",NA,300
"CC072xCC063","X16521x5391","73","D7","IgG2ac","SARS","S",NA,1000
"CC072xCC063","X16521x5391","73","D7","IgG2b","SARS","N",NA,NA
"CC072xCC063","X16521x5391","73","D7","IgG2b","SARS","S",NA,100
"CC072xCC063","X16521x5391","73","D7","IgG3","SARS","N",NA,NA
"CC072xCC063","X16521x5391","73","D7","IgG3","SARS","S",NA,NA
"CC072xCC063","X16521x5391","73","D7","IgM","SARS","N",NA,NA
"CC072xCC063","X16521x5391","73","D7","IgM","SARS","S",300,3000
"CC072xCC063","X16521x5391","73","D7","TotalG","SARS","N",NA,300
"CC072xCC063","X16521x5391","73","D7","TotalG","SARS","S",100,1000
"CC072xCC063","X16521x5391","87","D15","IgG1","SARS","N",300,3000
"CC072xCC063","X16521x5391","87","D15","IgG1","SARS","S",NA,300
"CC072xCC063","X16521x5391","87","D15","IgG2ac","SARS","N",1000,10000
"CC072xCC063","X16521x5391","87","D15","IgG2ac","SARS","S",30000,3e+05
"CC072xCC063","X16521x5391","87","D15","IgG2b","SARS","N",300,3000
"CC072xCC063","X16521x5391","87","D15","IgG2b","SARS","S",1000,10000
"CC072xCC063","X16521x5391","87","D15","IgG3","SARS","N",NA,300
"CC072xCC063","X16521x5391","87","D15","IgG3","SARS","S",NA,3000
"CC072xCC063","X16521x5391","87","D15","IgM","SARS","N",NA,NA
"CC072xCC063","X16521x5391","87","D15","IgM","SARS","S",100,3000
"CC072xCC063","X16521x5391","87","D15","TotalG","SARS","N",1000,10000
"CC072xCC063","X16521x5391","87","D15","TotalG","SARS","S",30000,3e+05
"CC072xCC063","X16521x5391","89","D15","IgG1","SARS","N",1000,10000
"CC072xCC063","X16521x5391","89","D15","IgG1","SARS","S",NA,1000
"CC072xCC063","X16521x5391","89","D15","IgG2ac","SARS","N",1000,10000
"CC072xCC063","X16521x5391","89","D15","IgG2ac","SARS","S",10000,3e+05
"CC072xCC063","X16521x5391","89","D15","IgG2b","SARS","N",300,3000
"CC072xCC063","X16521x5391","89","D15","IgG2b","SARS","S",1000,10000
"CC072xCC063","X16521x5391","89","D15","IgG3","SARS","N",NA,300
"CC072xCC063","X16521x5391","89","D15","IgG3","SARS","S",NA,1000
"CC072xCC063","X16521x5391","89","D15","IgM","SARS","N",NA,NA
"CC072xCC063","X16521x5391","89","D15","IgM","SARS","S",NA,1000
"CC072xCC063","X16521x5391","89","D15","TotalG","SARS","N",3000,30000
"CC072xCC063","X16521x5391","89","D15","TotalG","SARS","S",30000,1e+05
"CC072xCC063","X16521x5391","90","D15","IgG1","SARS","N",3000,30000
"CC072xCC063","X16521x5391","90","D15","IgG1","SARS","S",NA,1000
"CC072xCC063","X16521x5391","90","D15","IgG2ac","SARS","N",3000,30000
"CC072xCC063","X16521x5391","90","D15","IgG2ac","SARS","S",30000,3e+05
"CC072xCC063","X16521x5391","90","D15","IgG2b","SARS","N",300,10000
"CC072xCC063","X16521x5391","90","D15","IgG2b","SARS","S",1000,30000
"CC072xCC063","X16521x5391","90","D15","IgG3","SARS","N",100,1000
"CC072xCC063","X16521x5391","90","D15","IgG3","SARS","S",100,1000
"CC072xCC063","X16521x5391","90","D15","IgM","SARS","N",NA,100
"CC072xCC063","X16521x5391","90","D15","IgM","SARS","S",300,3000
"CC072xCC063","X16521x5391","90","D15","TotalG","SARS","N",3000,30000
"CC072xCC063","X16521x5391","90","D15","TotalG","SARS","S",30000,3e+05
"CC072xCC075","X16521x3260","10","D29","IgG1","SARS","N",300,10000
"CC072xCC075","X16521x3260","10","D29","IgG1","SARS","S",NA,NA
"CC072xCC075","X16521x3260","10","D29","IgG2ac","SARS","N",NA,10000
"CC072xCC075","X16521x3260","10","D29","IgG2ac","SARS","S",NA,NA
"CC072xCC075","X16521x3260","10","D29","IgG2b","SARS","N",300,10000
"CC072xCC075","X16521x3260","10","D29","IgG2b","SARS","S",3000,1e+05
"CC072xCC075","X16521x3260","10","D29","IgG3","SARS","N",NA,300
"CC072xCC075","X16521x3260","10","D29","IgG3","SARS","S",NA,1000
"CC072xCC075","X16521x3260","10","D29","IgM","SARS","N",NA,NA
"CC072xCC075","X16521x3260","10","D29","IgM","SARS","S",NA,NA
"CC072xCC075","X16521x3260","10","D29","TotalG","SARS","N",3000,30000
"CC072xCC075","X16521x3260","10","D29","TotalG","SARS","S",30000,1e+06
"CC072xCC075","X16521x3260","15","D29","IgG1","SARS","N",NA,NA
"CC072xCC075","X16521x3260","15","D29","IgG1","SARS","S",NA,NA
"CC072xCC075","X16521x3260","15","D29","IgG2ac","SARS","N",NA,NA
"CC072xCC075","X16521x3260","15","D29","IgG2ac","SARS","S",NA,NA
"CC072xCC075","X16521x3260","15","D29","IgG2b","SARS","N",NA,NA
"CC072xCC075","X16521x3260","15","D29","IgG2b","SARS","S",NA,NA
"CC072xCC075","X16521x3260","15","D29","IgG3","SARS","N",NA,NA
"CC072xCC075","X16521x3260","15","D29","IgG3","SARS","S",NA,100
"CC072xCC075","X16521x3260","15","D29","IgM","SARS","N",NA,NA
"CC072xCC075","X16521x3260","15","D29","IgM","SARS","S",NA,NA
"CC072xCC075","X16521x3260","15","D29","TotalG","SARS","N",NA,NA
"CC072xCC075","X16521x3260","15","D29","TotalG","SARS","S",NA,NA
"CC072xCC075","X16521x3260","20","D7","IgG1","SARS","N",NA,100
"CC072xCC075","X16521x3260","20","D7","IgG1","SARS","S",NA,NA
"CC072xCC075","X16521x3260","20","D7","IgG2ac","SARS","N",NA,100
"CC072xCC075","X16521x3260","20","D7","IgG2ac","SARS","S",300,3000
"CC072xCC075","X16521x3260","20","D7","IgG2b","SARS","N",NA,NA
"CC072xCC075","X16521x3260","20","D7","IgG2b","SARS","S",NA,300
"CC072xCC075","X16521x3260","20","D7","IgG3","SARS","N",NA,100
"CC072xCC075","X16521x3260","20","D7","IgG3","SARS","S",NA,NA
"CC072xCC075","X16521x3260","20","D7","IgM","SARS","N",NA,100
"CC072xCC075","X16521x3260","20","D7","IgM","SARS","S",300,10000
"CC072xCC075","X16521x3260","20","D7","TotalG","SARS","N",NA,300
"CC072xCC075","X16521x3260","20","D7","TotalG","SARS","S",1000,30000
"CC072xCC075","X16521x3260","21","D7","IgG1","SARS","N",NA,NA
"CC072xCC075","X16521x3260","21","D7","IgG1","SARS","S",NA,NA
"CC072xCC075","X16521x3260","21","D7","IgG2ac","SARS","N",NA,NA
"CC072xCC075","X16521x3260","21","D7","IgG2ac","SARS","S",NA,NA
"CC072xCC075","X16521x3260","21","D7","IgG2b","SARS","N",NA,NA
"CC072xCC075","X16521x3260","21","D7","IgG2b","SARS","S",NA,NA
"CC072xCC075","X16521x3260","21","D7","IgG3","SARS","N",NA,NA
"CC072xCC075","X16521x3260","21","D7","IgG3","SARS","S",NA,100
"CC072xCC075","X16521x3260","21","D7","IgM","SARS","N",NA,NA
"CC072xCC075","X16521x3260","21","D7","IgM","SARS","S",NA,NA
"CC072xCC075","X16521x3260","21","D7","TotalG","SARS","N",NA,100
"CC072xCC075","X16521x3260","21","D7","TotalG","SARS","S",NA,30000
"CC072xCC075","X16521x3260","25","D7","IgG1","SARS","N",NA,NA
"CC072xCC075","X16521x3260","25","D7","IgG1","SARS","S",NA,NA
"CC072xCC075","X16521x3260","25","D7","IgG2ac","SARS","N",NA,NA
"CC072xCC075","X16521x3260","25","D7","IgG2ac","SARS","S",300,3000
"CC072xCC075","X16521x3260","25","D7","IgG2b","SARS","N",NA,NA
"CC072xCC075","X16521x3260","25","D7","IgG2b","SARS","S",NA,1000
"CC072xCC075","X16521x3260","25","D7","IgG3","SARS","N",NA,NA
"CC072xCC075","X16521x3260","25","D7","IgG3","SARS","S",NA,100
"CC072xCC075","X16521x3260","25","D7","IgM","SARS","N",NA,NA
"CC072xCC075","X16521x3260","25","D7","IgM","SARS","S",300,3000
"CC072xCC075","X16521x3260","25","D7","TotalG","SARS","N",NA,NA
"CC072xCC075","X16521x3260","25","D7","TotalG","SARS","S",1000,30000
"CC072xCC075","X16521x3260","26","D7","IgG1","SARS","N",NA,NA
"CC072xCC075","X16521x3260","26","D7","IgG1","SARS","S",NA,NA
"CC072xCC075","X16521x3260","26","D7","IgG2ac","SARS","N",NA,NA
"CC072xCC075","X16521x3260","26","D7","IgG2ac","SARS","S",300,3000
"CC072xCC075","X16521x3260","26","D7","IgG2b","SARS","N",NA,NA
"CC072xCC075","X16521x3260","26","D7","IgG2b","SARS","S",NA,300
"CC072xCC075","X16521x3260","26","D7","IgG3","SARS","N",NA,NA
"CC072xCC075","X16521x3260","26","D7","IgG3","SARS","S",NA,300
"CC072xCC075","X16521x3260","26","D7","IgM","SARS","N",NA,NA
"CC072xCC075","X16521x3260","26","D7","IgM","SARS","S",NA,1000
"CC072xCC075","X16521x3260","26","D7","TotalG","SARS","N",NA,100
"CC072xCC075","X16521x3260","26","D7","TotalG","SARS","S",1000,30000
"CC072xCC075","X16521x3260","4","D29","IgG1","SARS","N",NA,NA
"CC072xCC075","X16521x3260","4","D29","IgG1","SARS","S",NA,NA
"CC072xCC075","X16521x3260","4","D29","IgG2ac","SARS","N",NA,1000
"CC072xCC075","X16521x3260","4","D29","IgG2ac","SARS","S",NA,NA
"CC072xCC075","X16521x3260","4","D29","IgG2b","SARS","N",NA,3000
"CC072xCC075","X16521x3260","4","D29","IgG2b","SARS","S",1000,10000
"CC072xCC075","X16521x3260","4","D29","IgG3","SARS","N",NA,300
"CC072xCC075","X16521x3260","4","D29","IgG3","SARS","S",NA,1000
"CC072xCC075","X16521x3260","4","D29","IgM","SARS","N",NA,NA
"CC072xCC075","X16521x3260","4","D29","IgM","SARS","S",NA,NA
"CC072xCC075","X16521x3260","4","D29","TotalG","SARS","N",1000,10000
"CC072xCC075","X16521x3260","4","D29","TotalG","SARS","S",10000,3e+05
"CC072xCC075","X16521x3260","49","DRECHAL","IgG1","SARS","N",NA,1000
"CC072xCC075","X16521x3260","49","DRECHAL","IgG1","SARS","S",NA,3000
"CC072xCC075","X16521x3260","49","DRECHAL","IgG2ac","SARS","N",1000,10000
"CC072xCC075","X16521x3260","49","DRECHAL","IgG2ac","SARS","S",NA,30000
"CC072xCC075","X16521x3260","49","DRECHAL","IgG2b","SARS","N",300,10000
"CC072xCC075","X16521x3260","49","DRECHAL","IgG2b","SARS","S",1000,30000
"CC072xCC075","X16521x3260","49","DRECHAL","IgG3","SARS","N",NA,100
"CC072xCC075","X16521x3260","49","DRECHAL","IgG3","SARS","S",NA,3000
"CC072xCC075","X16521x3260","49","DRECHAL","IgM","SARS","N",NA,NA
"CC072xCC075","X16521x3260","49","DRECHAL","IgM","SARS","S",100,3000
"CC072xCC075","X16521x3260","49","DRECHAL","TotalG","SARS","N",3000,1e+05
"CC072xCC075","X16521x3260","49","DRECHAL","TotalG","SARS","S",1e+05,1e+06
"CC072xCC075","X16521x3260","52","DRECHAL","IgG1","SARS","N",NA,300
"CC072xCC075","X16521x3260","52","DRECHAL","IgG1","SARS","S",300,10000
