"RIX","alias","ID","day","virus","antigen","IgG1","IgG2ac","IgG2b","IgG3","IgM","TotalG"
"CC033xCC068","X8033x16768","98","DRECHAL","SARS","S",54.7722557505166,1000,173.205080756888,4,3.47712125471966,1e+06
"CC033xCC068","X8033x16768","99","DRECHAL","SARS","S",54.7722557505166,1000,173.205080756888,3.47712125471966,3.47712125471966,1e+06
"CC035xCC020","X5035x8054","18","DRECHAL","SARS","S",100,1000,173.205080756888,3.47712125471966,3,3e+06
"CC035xCC020","X5035x8054","19","DRECHAL","SARS","S",173.205080756888,1000,173.205080756888,4,3.47712125471966,3e+06
"CC035xCC020","X5035x8054","7","DRECHAL","SARS","S",173.205080756888,1000,316.227766016838,4,3,3e+06
"CC035xCC071","X5035x16785","113","DRECHAL","SARS","S",173.205080756888,1000,100,3.47712125471966,2,3e+05
"CC035xCC071","X5035x16785","114","DRECHAL","SARS","S",100,547.722557505166,54.7722557505166,2.47712125471966,0,3e+05
"CC035xCC071","X5035x16785","120","DRECHAL","SARS","S",173.205080756888,1000,100,3.47712125471966,2,3e+05
"CC035xCC071","X5035x16785","121","DRECHAL","SARS","S",173.205080756888,1000,173.205080756888,3.47712125471966,2,3e+06
"CC036xCC051","X477x16912","66","DRECHAL","SARS","S",100,547.722557505166,316.227766016838,2,2,1e+06
"CC036xCC051","X477x16912","68","DRECHAL","SARS","S",17.3205080756888,1000,100,2.47712125471966,2.47712125471966,1e+06
"CC037xCC046","X16072x5346","107","DRECHAL","SARS","S",54.7722557505166,547.722557505166,173.205080756888,3.47712125471966,0,1e+06
"CC037xCC046","X16072x5346","108","DRECHAL","SARS","S",100,547.722557505166,173.205080756888,3.47712125471966,0,3e+05
"CC037xCC046","X16072x5346","109","DRECHAL","SARS","S",100,547.722557505166,100,3.47712125471966,0,3e+06
"CC037xCC057","X16072x3393","96","DRECHAL","SARS","S",100,547.722557505166,316.227766016838,4,3,3e+05
"CC037xCC057","X16072x3393","97","DRECHAL","SARS","S",100,1000,316.227766016838,4,3,1e+06
"CC039xCC020","X15155x8054","117","DRECHAL","SARS","S",54.7722557505166,173.205080756888,173.205080756888,2.47712125471966,0,1e+05
