"RIX","ID","day","virus","cohort","RIX_ID"
"CC051xCC005",112,2,"Mock","6_13vi","16912x16211_112"
"CC051xCC005",109,10,"Influenza","6_13vi","16912x16211_109"
"CC051xCC005",81,10,"Influenza","6_13vi","16912x16211_81"
"CC051xCC005",76,10,"Influenza","6_13vi","16912x16211_76"
"CC051xCC005",97,4,"Mock","6_13vi","16912x16211_97"
"CC051xCC005",98,4,"Mock","6_13vi","16912x16211_98"
"CC051xCC005",110,4,"Mock","6_13vi","16912x16211_110"
"CC051xCC005",85,4,"Influenza","6_13vi","16912x16211_85"
"CC051xCC005",89,7,"Influenza","6_13vi","16912x16211_89"
"CC051xCC005",78,4,"Influenza","6_13vi","16912x16211_78"
"CC051xCC005",145,15,"Mock","7_13vii","16912x16211_145"
"CC051xCC005",96,7,"Influenza","6_13vi","16912x16211_96"
"CC051xCC005",111,2,"Mock","6_13vi","16912x16211_111"
"CC051xCC005",86,4,"Influenza","6_13vi","16912x16211_86"
"CC051xCC005",83,2,"Influenza","6_13vi","16912x16211_83"
"CC051xCC005",87,7,"Influenza","6_13vi","16912x16211_87"
"CC051xCC005",82,10,"Influenza","6_13vi","16912x16211_82"
"CC051xCC005",95,NA,NA,"6_13vi","16912x16211_95"
"CC051xCC009",34,4,"Influenza","4_14iv","16912x5489_34"
"CC051xCC009",38,7,"Influenza","4_14iv","16912x5489_38"
"CC051xCC009",55,15,"Mock","5_14v","16912x5489_55"
"CC051xCC009",54,15,"Mock","5_14v","16912x5489_54"
"CC051xCC009",46,4,"Influenza","4_14iv","16912x5489_46"
"CC051xCC009",13,2,"Influenza","4_14iv","16912x5489_13"
"CC051xCC009",62,45,"Influenza","5_14v","16912x5489_62"
"CC051xCC009",6,2,"Influenza","4_14iv","16912x5489_6"
"CC051xCC009",23,4,"Mock","4_14iv","16912x5489_23"
"CC051xCC009",49,15,"Influenza","5_14v","16912x5489_49"
"CC051xCC009",14,2,"Mock","4_14iv","16912x5489_14"
"CC051xCC009",22,4,"Mock","4_14iv","16912x5489_22"
"CC051xCC009",37,7,"Influenza","4_14iv","16912x5489_37"
"CC051xCC009",45,4,"Influenza","4_14iv","16912x5489_45"
"CC051xCC009",52,15,"Influenza","5_14v","16912x5489_52"
"CC051xCC009",21,4,"Mock","4_14iv","16912x5489_21"
"CC051xCC009",53,15,"Mock","5_14v","16912x5489_53"
"CC051xCC009",48,15,"Influenza","5_14v","16912x5489_48"
"CC051xCC009",24,7,"Influenza","4_14iv","16912x5489_24"
"CC051xCC009",15,2,"Mock","4_14iv","16912x5489_15"
"CC051xCC009",64,45,"Influenza","5_14v","16912x5489_64"
"CC051xCC009",26,10,"Influenza","4_14iv","16912x5489_26"
"CC051xCC009",36,2,"Mock","4_14iv","16912x5489_36"
"CC051xCC009",63,45,"Influenza","5_14v","16912x5489_63"
"CC051xCC009",5,2,"Influenza","4_14iv","16912x5489_5"
"CC051xCC009",47,4,"Influenza","4_14iv","16912x5489_47"
"CC051xCC009",12,10,"Influenza","4_14iv","16912x5489_12"
"CC051xCC009",35,4,"Influenza","4_14iv","16912x5489_35"
"CC051xCC009",25,10,"Influenza","4_14iv","16912x5489_25"
"CC051xCC009",7,2,"Influenza","4_14iv","16912x5489_7"
"NAxCC015",72,7,"Influenza","1_15i","18018x3154_72"
"NAxCC015",74,7,"Influenza","1_15i","18018x3154_74"
"NAxCC015",2,2,"Mock","7_14vii","18018x3154_2"
"NAxCC015",75,7,"Influenza","1_15i","18018x3154_75"
"NAxCC015",71,7,"Influenza","1_15i","18018x3154_71"
"NAxCC015",4,2,"Mock","7_14vii","18018x3154_4"
"NAxCC015",3,2,"Mock","7_14vii","18018x3154_3"
"NAxCC015",73,7,"Influenza","1_15i","18018x3154_73"
"NAxCC060",76,4,"Influenza","3_16iii","18018x3460_76"
"NAxCC060",33,45,"Influenza","12_15xii","18018x3460_33"
"NAxCC060",7,10,"Influenza","10_15x","18018x3460_7"
"NAxCC060",18,2,"Influenza","11_15xi","18018x3460_18"
"NAxCC060",34,45,"Influenza","12_15xii","18018x3460_34"
"NAxCC060",138,7,"Influenza","7_16vii","18018x3460_138"
"NAxCC060",9,10,"Influenza","10_15x","18018x3460_9"
"NAxCC060",4,7,"Influenza","9_15ix","18018x3460_4"
"NAxCC060",115,15,"Influenza","6_16vi","18018x3460_115"
"NAxCC060",78,4,"Influenza","3_16iii","18018x3460_78"
"NAxCC060",77,4,"Influenza","3_16iii","18018x3460_77"
"NAxCC060",11,10,"Influenza","10_15x","18018x3460_11"
"NAxCC060",19,2,"Influenza","11_15xi","18018x3460_19"
"NAxCC060",38,45,"Influenza","12_15xii","18018x3460_38"
"NAxCC060",22,2,"Influenza","11_15xi","18018x3460_22"
"NAxCC060",80,4,"Influenza","3_16iii","18018x3460_80"
"NAxCC060",3,7,"Influenza","9_15ix","18018x3460_3"
"NAxCC060",23,2,"Mock","11_15xi","18018x3460_23"
"NAxCC060",40,45,"Influenza","12_15xii","18018x3460_40"
"NAxCC060",114,15,"Influenza","6_16vi","18018x3460_114"
"NAxCC060",127,7,"Influenza","7_16vii","18018x3460_127"
"NAxCC060",107,4,"Mock","5_16v","18018x3460_107"
"NAxCC060",137,7,"Influenza","7_16vii","18018x3460_137"
"NAxCC060",26,2,"Mock","11_15xi","18018x3460_26"
"NAxCC060",128,7,"Influenza","7_16vii","18018x3460_128"
"NAxCC060",113,15,"Influenza","6_16vi","18018x3460_113"
"NAxCC060",102,4,"Mock","5_16v","18018x3460_102"
"NAxCC060",118,15,"Mock","6_16vi","18018x3460_118"
"NAxCC060",116,15,"Mock","6_16vi","18018x3460_116"
"NAxCC060",5,7,"Influenza","9_15ix","18018x3460_5"
"NAxCC060",120,15,"Mock","6_16vi","18018x3460_120"
"CC042xCC019",30,2,"Influenza","3_14iii","18042x16513_30"
"CC042xCC019",9,4,"Mock","3_14iii","18042x16513_9"
"CC042xCC019",25,4,"Mock","3_14iii","18042x16513_25"
"CC042xCC019",29,2,"Influenza","3_14iii","18042x16513_29"
"CC042xCC019",18,4,"Influenza","3_14iii","18042x16513_18"
"CC042xCC019",28,2,"Influenza","3_14iii","18042x16513_28"
"CC042xCC019",1,2,"Mock","3_14iii","18042x16513_1"
"CC042xCC019",10,4,"Mock","3_14iii","18042x16513_10"
"CC042xCC019",26,7,"Influenza","3_14iii","18042x16513_26"
"CC042xCC019",24,4,"Influenza","3_14iii","18042x16513_24"
"CC042xCC019",11,7,"Influenza","3_14iii","18042x16513_11"
"CC042xCC019",23,4,"Influenza","3_14iii","18042x16513_23"
"CC042xCC019",3,2,"Influenza","3_14iii","18042x16513_3"
"CC042xCC019",2,4,"Influenza","3_14iii","18042x16513_2"
"CC042xCC019",16,2,"Mock","3_14iii","18042x16513_16"
"CC042xCC019",15,2,"Mock","3_14iii","18042x16513_15"
"CC042xCC019",12,7,"Influenza","3_14iii","18042x16513_12"
"CC042xCC017",101,10,"Influenza","12_13xii","18042x3032_101"
"CC042xCC017",84,45,"Influenza","12_13xii","18042x3032_84"
"CC042xCC017",126,15,"Mock","1_14i","18042x3032_126"
"CC042xCC017",118,15,"Mock","1_14i","18042x3032_118"
"CC042xCC017",110,15,"Mock","1_14i","18042x3032_110"
"CC042xCC017",88,45,"Influenza","12_13xii","18042x3032_88"
"CC042xCC017",127,15,"Influenza","1_14i","18042x3032_127"
"CC042xCC017",129,15,"Influenza","1_14i","18042x3032_129"
"CC042xCC017",119,7,"Influenza","12_13xii","18042x3032_119"
"CC042xCC017",130,15,"Influenza","1_14i","18042x3032_130"
"CC042xCC017",116,4,"Mock","12_13xii","18042x3032_116"
"CC042xCC017",79,2,"Influenza","12_13xii","18042x3032_79"
"CC042xCC017",80,2,"Influenza","12_13xii","18042x3032_80"
"CC042xCC017",92,10,"Influenza","12_13xii","18042x3032_92"
"CC042xCC017",96,7,"Influenza","12_13xii","18042x3032_96"
"CC042xCC017",114,45,"Influenza","12_13xii","18042x3032_114"
"CC042xCC017",82,45,"Influenza","12_13xii","18042x3032_82"
"CC042xCC017",117,4,"Mock","12_13xii","18042x3032_117"
"CC042xCC017",83,10,"Influenza","12_13xii","18042x3032_83"
"CC042xCC017",128,15,"Influenza","1_14i","18042x3032_128"
"CC042xCC017",104,4,"Influenza","12_13xii","18042x3032_104"
"CC042xCC017",99,2,"Mock","12_13xii","18042x3032_99"
"CC042xCC017",106,45,"Influenza","12_13xii","18042x3032_106"
"CC042xCC017",97,7,"Influenza","12_13xii","18042x3032_97"
"CC042xCC017",115,4,"Mock","12_13xii","18042x3032_115"
"CC042xCC017",81,2,"Influenza","12_13xii","18042x3032_81"
"CC042xCC017",98,2,"Mock","12_13xii","18042x3032_98"
"CC042xCC017",122,4,"Influenza","12_13xii","18042x3032_122"
"CC042xCC017",107,45,"Influenza","12_13xii","18042x3032_107"
"CC042xCC017",105,4,"Influenza","12_13xii","18042x3032_105"
"CC042xCC017",100,2,"Mock","12_13xii","18042x3032_100"
"CC042xCC025",6,15,"Influenza","7_16vii","18042x8008_6"
"CC042xCC025",37,4,"Influenza","8_16viii","18042x8008_37"
"CC042xCC025",8,15,"Influenza","7_16vii","18042x8008_8"
"CC042xCC025",22,10,"Influenza","7_16vii","18042x8008_22"
"CC042xCC025",7,15,"Influenza","7_16vii","18042x8008_7"
"CC042xCC025",9,15,"Influenza","7_16vii","18042x8008_9"
"CC042xCC025",45,4,"Influenza","8_16viii","18042x8008_45"
"CC042xCC025",38,4,"Influenza","8_16viii","18042x8008_38"
"CC042xCC025",16,10,"Influenza","7_16vii","18042x8008_16"
"CC042xCC025",21,10,"Influenza","7_16vii","18042x8008_21"
"CC042xCC025",46,4,"Influenza","8_16viii","18042x8008_46"
"CC042xCC025",29,15,"Mock","7_16vii","18042x8008_29"
"CC042xCC025",31,15,"Mock","7_16vii","18042x8008_31"
"CC042xCC025",30,15,"Mock","7_16vii","18042x8008_30"
"NAxCC044",151,2,"Mock","7_16vii","18045x4410_151"
"NAxCC044",148,2,"Mock","7_16vii","18045x4410_148"
"NAxCC044",161,2,"Influenza","7_16vii","18045x4410_161"
"NAxCC044",157,2,"Influenza","7_16vii","18045x4410_157"
"NAxCC044",147,2,"Mock","7_16vii","18045x4410_147"
"NAxCC044",156,2,"Influenza","7_16vii","18045x4410_156"
"CC074xCC062",98,2,"Influenza","6_16vi","3015x5306_98"
"CC074xCC062",99,2,"Influenza","6_16vi","3015x5306_99"
"CC074xCC062",71,45,"Influenza","4_16iv","3015x5306_71"
"CC074xCC062",5,10,"Influenza","1_16i","3015x5306_5"
"CC074xCC062",6,10,"Influenza","1_16i","3015x5306_6"
"CC074xCC062",68,45,"Influenza","4_16iv","3015x5306_68"
"CC074xCC062",104,2,"Influenza","6_16vi","3015x5306_104"
"CC074xCC062",1,10,"Influenza","1_16i","3015x5306_1"
"CC074xCC062",61,45,"Influenza","4_16iv","3015x5306_61"
"CC074xCC062",72,45,"Influenza","4_16iv","3015x5306_72"
"CC074xCC062",60,15,"Influenza","3_16iii","3015x5306_60"
"CC074xCC062",23,4,"Mock","2_16ii","3015x5306_23"
"CC074xCC062",32,4,"Influenza","2_16ii","3015x5306_32"
"CC074xCC062",46,15,"Mock","3_16iii","3015x5306_46"
"CC074xCC062",59,7,"Influenza","3_16iii","3015x5306_59"
"CC074xCC062",40,15,"Mock","3_16iii","3015x5306_40"
"CC074xCC062",30,4,"Mock","2_16ii","3015x5306_30"
"CC074xCC062",25,4,"Influenza","2_16ii","3015x5306_25"
"CC074xCC062",24,4,"Mock","2_16ii","3015x5306_24"
"CC074xCC062",41,15,"Mock","3_16iii","3015x5306_41"
"CC074xCC062",67,45,"Influenza","4_16iv","3015x5306_67"
"CC074xCC062",105,2,"Mock","6_16vi","3015x5306_105"
"CC074xCC062",31,4,"Influenza","2_16ii","3015x5306_31"
"CC074xCC062",106,2,"Mock","6_16vi","3015x5306_106"
"CC074xCC062",52,7,"Influenza","3_16iii","3015x5306_52"
"CC074xCC062",53,7,"Influenza","3_16iii","3015x5306_53"
"CC074xCC062",54,15,"Influenza","3_16iii","3015x5306_54"
"CC074xCC062",55,15,"Influenza","3_16iii","3015x5306_55"
"CC074xCC062",26,4,"Influenza","2_16ii","3015x5306_26"
"CC074xCC058",65,45,"Influenza","11_15xi","3015x5358_65"
"CC074xCC058",95,15,"Mock","2_16ii","3015x5358_95"
"CC074xCC058",94,10,"Influenza","2_16ii","3015x5358_94"
"CC074xCC058",25,7,"Influenza","9_15ix","3015x5358_25"
"CC074xCC058",98,10,"Influenza","2_16ii","3015x5358_98"
"CC074xCC058",8,2,"Mock","8_15viii","3015x5358_8"
"CC074xCC058",20,7,"Influenza","9_15ix","3015x5358_20"
"CC074xCC058",7,2,"Mock","8_15viii","3015x5358_7"
"CC074xCC058",103,15,"Influenza","2_16ii","3015x5358_103"
"CC074xCC058",102,15,"Mock","2_16ii","3015x5358_102"
"CC074xCC058",105,15,"Influenza","2_16ii","3015x5358_105"
"CC074xCC058",9,2,"Influenza","8_15viii","3015x5358_9"
"CC074xCC058",5,2,"Mock","8_15viii","3015x5358_5"
"CC074xCC058",99,10,"Influenza","2_16ii","3015x5358_99"
"CC074xCC058",104,15,"Influenza","2_16ii","3015x5358_104"
"CC074xCC058",6,2,"Influenza","8_15viii","3015x5358_6"
"CC074xCC058",23,7,"Influenza","9_15ix","3015x5358_23"
"CC074xCC058",48,4,"Influenza","10_15x","3015x5358_48"
"CC074xCC058",101,15,"Mock","2_16ii","3015x5358_101"
"CC074xCC058",64,45,"Influenza","11_15xi","3015x5358_64"
"CC074xCC058",47,4,"Mock","10_15x","3015x5358_47"
"CC074xCC058",50,4,"Influenza","10_15x","3015x5358_50"
"CC074xCC058",15,2,"Influenza","8_15viii","3015x5358_15"
"CC074xCC058",46,4,"Mock","10_15x","3015x5358_46"
"CC074xCC058",49,4,"Influenza","10_15x","3015x5358_49"
"CC074xCC058",45,4,"Mock","10_15x","3015x5358_45"
"CC074xCC058",68,45,"Influenza","11_15xi","3015x5358_68"
"CC017xCC004",53,4,"Mock","7_13vii","3032x16188_53"
"CC017xCC004",51,15,"Influenza","7_13vii","3032x16188_51"
"CC017xCC004",17,15,"Mock","7_13vii","3032x16188_17"
"CC017xCC004",23,10,"Influenza","7_13vii","3032x16188_23"
"CC017xCC004",42,45,"Influenza","7_13vii","3032x16188_42"
"CC017xCC004",39,45,"Influenza","7_13vii","3032x16188_39"
"CC017xCC004",43,45,"Influenza","7_13vii","3032x16188_43"
"CC017xCC004",38,2,"Mock","7_13vii","3032x16188_38"
"CC017xCC004",15,2,"Influenza","7_13vii","3032x16188_15"
"CC017xCC004",28,1,"Mock","7_13vii","3032x16188_28"
"CC017xCC004",27,1,"Mock","7_13vii","3032x16188_27"
"CC017xCC004",49,1,"Influenza","7_13vii","3032x16188_49"
"CC017xCC004",25,4,"Influenza","7_13vii","3032x16188_25"
"CC017xCC004",29,4,"Influenza","7_13vii","3032x16188_29"
"CC017xCC004",16,2,"Influenza","7_13vii","3032x16188_16"
"CC017xCC004",33,2,"Influenza","7_13vii","3032x16188_33"
"CC017xCC004",18,15,"Mock","7_13vii","3032x16188_18"
"CC017xCC004",10,1,"Mock","7_13vii","3032x16188_10"
"CC017xCC004",54,7,"Influenza","7_13vii","3032x16188_54"
"CC017xCC004",24,15,"Mock","7_13vii","3032x16188_24"
"CC017xCC004",35,15,"Influenza","7_13vii","3032x16188_35"
"CC017xCC004",62,7,"Influenza","7_13vii","3032x16188_62"
"CC017xCC004",13,4,"Mock","7_13vii","3032x16188_13"
"CC017xCC004",52,1,"Influenza","7_13vii","3032x16188_52"
"CC017xCC004",37,2,"Mock","7_13vii","3032x16188_37"
"CC017xCC004",121,10,"Influenza","8_13viii","3032x16188_121"
"CC017xCC004",63,15,"Influenza","7_13vii","3032x16188_63"
"CC017xCC004",36,1,"Influenza","7_13vii","3032x16188_36"
"CC017xCC004",26,4,"Influenza","7_13vii","3032x16188_26"
"CC017xCC004",9,7,"Influenza","7_13vii","3032x16188_9"
"CC017xCC004",12,10,"Influenza","7_13vii","3032x16188_12"
"CC017xCC004",14,4,"Mock","7_13vii","3032x16188_14"
"CC017xCC004",50,2,"Mock","7_13vii","3032x16188_50"
"CC017xCC004",120,10,"Influenza","8_13viii","3032x16188_120"
"CC017xCC004",147,10,"Influenza","8_13viii","3032x16188_147"
"CC017xCC004",11,NA,NA,"7_13vii","3032x16188_11"
"CC017xCC041",50,15,"Mock","11_13xi","3032x16441_50"
"CC017xCC041",13,7,"Influenza","10_13x","3032x16441_13"
"CC017xCC041",12,7,"Influenza","10_13x","3032x16441_12"
"CC017xCC041",17,2,"Influenza","10_13x","3032x16441_17"
"CC017xCC041",14,7,"Influenza","10_13x","3032x16441_14"
"CC017xCC041",16,2,"Influenza","10_13x","3032x16441_16"
"CC017xCC041",2,4,"Influenza","10_13x","3032x16441_2"
"CC017xCC041",18,4,"Mock","10_13x","3032x16441_18"
"CC017xCC041",3,45,"Influenza","10_13x","3032x16441_3"
"CC017xCC041",1,2,"Influenza","10_13x","3032x16441_1"
"CC017xCC041",19,4,"Mock","10_13x","3032x16441_19"
"CC017xCC041",22,2,"Mock","10_13x","3032x16441_22"
"CC017xCC041",52,15,"Influenza","11_13xi","3032x16441_52"
"CC017xCC041",15,2,"Mock","10_13x","3032x16441_15"
"CC017xCC041",4,4,"Mock","10_13x","3032x16441_4"
"CC017xCC041",5,4,"Influenza","10_13x","3032x16441_5"
"CC017xCC041",51,15,"Mock","11_13xi","3032x16441_51"
"CC017xCC041",20,45,"Influenza","10_13x","3032x16441_20"
"CC017xCC041",49,15,"Mock","11_13xi","3032x16441_49"
"CC017xCC041",21,45,"Influenza","10_13x","3032x16441_21"
"CC017xCC041",54,15,"Influenza","11_13xi","3032x16441_54"
"CC017xCC041",27,4,"Influenza","10_13x","3032x16441_27"
"CC017xCC041",53,15,"Influenza","11_13xi","3032x16441_53"
"CC017xCC041",58,10,"Influenza","11_13xi","3032x16441_58"
"CC017xCC041",56,10,"Influenza","11_13xi","3032x16441_56"
"CC017xCC041",23,2,"Mock","10_13x","3032x16441_23"
"CC017xCC041",47,10,"Influenza","11_13xi","3032x16441_47"
"CC017xCC041",57,10,"Influenza","11_13xi","3032x16441_57"
"CC015xCC059",76,15,"Mock","7_15vii","3154x16012_76"
"CC015xCC059",77,15,"Influenza","7_15vii","3154x16012_77"
"CC015xCC059",75,45,"Influenza","7_15vii","3154x16012_75"
"CC015xCC059",101,10,"Influenza","8_15viii","3154x16012_101"
"CC015xCC059",11,2,"Influenza","6_15vi","3154x16012_11"
"CC015xCC059",69,15,"Mock","7_15vii","3154x16012_69"
"CC015xCC059",74,15,"Mock","7_15vii","3154x16012_74"
"CC015xCC059",13,2,"Influenza","6_15vi","3154x16012_13"
"CC015xCC059",7,2,"Mock","6_15vi","3154x16012_7"
"CC015xCC059",97,10,"Influenza","8_15viii","3154x16012_97"
"CC015xCC059",91,7,"Influenza","7_15vii","3154x16012_91"
"CC015xCC059",8,2,"Influenza","6_15vi","3154x16012_8"
"CC015xCC059",6,2,"Mock","6_15vi","3154x16012_6"
"CC015xCC059",73,45,"Influenza","7_15vii","3154x16012_73"
"CC015xCC059",5,2,"Mock","6_15vi","3154x16012_5"
"CC015xCC059",92,4,"Mock","7_15vii","3154x16012_92"
"CC015xCC059",102,10,"Influenza","8_15viii","3154x16012_102"
"CC015xCC059",81,4,"Influenza","7_15vii","3154x16012_81"
"CC015xCC059",12,2,"Influenza","6_15vi","3154x16012_12"
"CC015xCC059",93,4,"Mock","7_15vii","3154x16012_93"
"CC015xCC059",85,4,"Influenza","7_15vii","3154x16012_85"
"CC015xCC059",80,15,"Influenza","7_15vii","3154x16012_80"
"CC015xCC059",90,7,"Influenza","7_15vii","3154x16012_90"
"CC015xCC059",87,4,"Mock","7_15vii","3154x16012_87"
"CC015xCC059",70,15,"Influenza","7_15vii","3154x16012_70"
"CC015xCC059",86,7,"Influenza","7_15vii","3154x16012_86"
"CC015xCC059",68,45,"Influenza","7_15vii","3154x16012_68"
"CC015xCC059",84,4,"Influenza","7_15vii","3154x16012_84"
"CC015xCC018",140,45,"Influenza","2_14ii","3154x3609_140"
"CC015xCC018",119,7,"Influenza","1_14i","3154x3609_119"
"CC015xCC018",98,10,"Influenza","12_13xii","3154x3609_98"
"CC015xCC018",108,4,"Influenza","1_14i","3154x3609_108"
"CC015xCC018",104,10,"Influenza","12_13xii","3154x3609_104"
"CC015xCC018",114,2,"Mock","12_13xii","3154x3609_114"
"CC015xCC018",120,4,"Mock","1_14i","3154x3609_120"
"CC015xCC018",46,15,"Mock","10_13x","3154x3609_46"
"CC015xCC018",110,4,"Influenza","1_14i","3154x3609_110"
"CC015xCC018",121,4,"Mock","1_14i","3154x3609_121"
"CC015xCC018",105,2,"Mock","12_13xii","3154x3609_105"
"CC015xCC018",139,45,"Influenza","2_14ii","3154x3609_139"
"CC015xCC018",45,15,"Influenza","10_13x","3154x3609_45"
"CC015xCC018",138,45,"Influenza","2_14ii","3154x3609_138"
"CC015xCC018",109,4,"Influenza","1_14i","3154x3609_109"
"CC015xCC018",125,7,"Influenza","1_14i","3154x3609_125"
"CC015xCC018",94,2,"Influenza","12_13xii","3154x3609_94"
"CC015xCC018",41,15,"Influenza","10_13x","3154x3609_41"
"CC015xCC018",97,10,"Influenza","12_13xii","3154x3609_97"
"CC015xCC018",102,2,"Influenza","12_13xii","3154x3609_102"
"CC015xCC018",106,2,"Mock","12_13xii","3154x3609_106"
"CC015xCC018",95,2,"Influenza","12_13xii","3154x3609_95"
"CC015xCC018",126,7,"Influenza","1_14i","3154x3609_126"
"CC015xCC018",43,15,"Mock","10_13x","3154x3609_43"
"CC015xCC018",124,7,"Influenza","1_14i","3154x3609_124"
"CC015xCC018",134,4,"Mock","1_14i","3154x3609_134"
"CC015xCC018",42,15,"Mock","10_13x","3154x3609_42"
"CC015xCC018",40,15,"Influenza","10_13x","3154x3609_40"
"CC015xCC018",133,4,"Mock","1_14i","3154x3609_133"
"CC011xCC032",125,4,"Mock","12_13xii","3252x8002_125"
"CC011xCC032",136,7,"Influenza","12_13xii","3252x8002_136"
"CC011xCC032",130,2,"Mock","12_13xii","3252x8002_130"
"CC011xCC032",128,45,"Influenza","12_13xii","3252x8002_128"
"CC011xCC032",124,4,"Mock","12_13xii","3252x8002_124"
"CC011xCC032",129,2,"Mock","12_13xii","3252x8002_129"
"CC011xCC032",139,4,"Mock","12_13xii","3252x8002_139"
"CC011xCC032",89,15,"Mock","11_13xi","3252x8002_89"
"CC011xCC032",43,10,"Influenza","11_13xi","3252x8002_43"
"CC011xCC032",131,2,"Mock","12_13xii","3252x8002_131"
"CC011xCC032",122,45,"Influenza","12_13xii","3252x8002_122"
"CC011xCC032",62,15,"Influenza","11_13xi","3252x8002_62"
"CC011xCC032",42,10,"Influenza","11_13xi","3252x8002_42"
"CC011xCC032",141,2,"Influenza","12_13xii","3252x8002_141"
"CC011xCC032",88,15,"Mock","11_13xi","3252x8002_88"
"CC011xCC032",132,7,"Influenza","12_13xii","3252x8002_132"
"CC011xCC032",123,7,"Influenza","12_13xii","3252x8002_123"
"CC011xCC032",63,15,"Influenza","11_13xi","3252x8002_63"
"CC011xCC032",140,2,"Influenza","12_13xii","3252x8002_140"
"CC011xCC032",142,2,"Influenza","12_13xii","3252x8002_142"
"CC011xCC032",87,15,"Mock","11_13xi","3252x8002_87"
"CC011xCC032",65,10,"Influenza","11_13xi","3252x8002_65"
"CC011xCC032",66,10,"Influenza","11_13xi","3252x8002_66"
"CC011xCC032",160,4,"Influenza","12_13xii","3252x8002_160"
"CC011xCC032",151,4,"Influenza","12_13xii","3252x8002_151"
"CC011xCC032",64,15,"Influenza","11_13xi","3252x8002_64"
"CC011xCC032",121,45,"Influenza","12_13xii","3252x8002_121"
"CC011xCC032",152,4,"Influenza","12_13xii","3252x8002_152"
"CC011xNA",85,7,"Influenza","7_13vii","3252x8042_85"
"CC011xNA",135,15,"Mock","7_13vii","3252x8042_135"
"CC011xNA",109,1,"Mock","7_13vii","3252x8042_109"
"CC011xNA",52,4,"Influenza","7_13vii","3252x8042_52"
"CC011xNA",53,2,"Mock","7_13vii","3252x8042_53"
"CC011xNA",55,1,"Influenza","7_13vii","3252x8042_55"
"CC011xNA",106,2,"Influenza","7_13vii","3252x8042_106"
"CC011xNA",78,45,"Influenza","7_13vii","3252x8042_78"
"CC011xNA",129,4,"Mock","7_13vii","3252x8042_129"
"CC011xNA",97,10,"Influenza","7_13vii","3252x8042_97"
"CC011xNA",108,1,"Mock","7_13vii","3252x8042_108"
"CC011xNA",76,7,"Influenza","7_13vii","3252x8042_76"
"CC011xNA",110,4,"Mock","7_13vii","3252x8042_110"
"CC011xNA",122,4,"Mock","7_13vii","3252x8042_122"
"CC011xNA",92,15,"Influenza","7_13vii","3252x8042_92"
"CC011xNA",137,10,"Influenza","7_13vii","3252x8042_137"
"CC011xNA",134,10,"Influenza","7_13vii","3252x8042_134"
"CC011xNA",98,15,"Mock","7_13vii","3252x8042_98"
"CC011xNA",100,1,"Influenza","7_13vii","3252x8042_100"
"CC011xNA",65,2,"Mock","7_13vii","3252x8042_65"
"CC011xNA",99,7,"Influenza","7_13vii","3252x8042_99"
"CC011xNA",69,4,"Influenza","7_13vii","3252x8042_69"
"CC011xNA",123,15,"Influenza","7_13vii","3252x8042_123"
"CC011xNA",136,15,"Mock","7_13vii","3252x8042_136"
"CC011xNA",77,7,"Influenza","7_13vii","3252x8042_77"
"CC011xNA",130,2,"Influenza","7_13vii","3252x8042_130"
"CC011xNA",56,1,"Influenza","7_13vii","3252x8042_56"
"CC011xNA",96,45,"Influenza","7_13vii","3252x8042_96"
"CC011xNA",107,2,"Influenza","7_13vii","3252x8042_107"
"CC011xNA",93,15,"Influenza","7_13vii","3252x8042_93"
"CC011xNA",131,1,"Mock","7_13vii","3252x8042_131"
"CC011xNA",68,4,"Influenza","7_13vii","3252x8042_68"
"CC011xNA",54,1,"Influenza","7_13vii","3252x8042_54"
