"RIX","ID","day","dam","sire","isotype","antigen_virus","antigen","assay_date","virus","cohort","RIX_ID","AUC"
"CC010xCC015","95","10","8018","3154","IgG1","Influenza","HA","2017_08_01","Influenza","4_14iv","8018x3154_95",0.130728563438857
"CC010xCC015","95","10","8018","3154","TotalG","Influenza","HA","2015_05_06","Influenza","4_14iv","8018x3154_95",5.19341022150441
"CC010xCC015","95","10","8018","3154","IgG2b","Influenza","HA","2017_08_01","Influenza","4_14iv","8018x3154_95",0.384881825849539
"CC010xCC015","95","10","8018","3154","IgM","Influenza","HA","2015_05_06","Influenza","4_14iv","8018x3154_95",1.80512903958173
"CC010xCC015","95","10","8018","3154","IgG2ac","Influenza","HA","2017_08_01","Influenza","4_14iv","8018x3154_95",3.42067611334294
"CC010xCC015","95","10","8018","3154","TotalG","Influenza","HA","2017_08_01","Influenza","4_14iv","8018x3154_95",3.75167499327321
"CC010xCC015","97","10","8018","3154","IgG1","Influenza","HA","2015_05_06","Influenza","4_14iv","8018x3154_97",0.0935162139529456
"CC010xCC015","97","10","8018","3154","TotalG","Influenza","HA","2015_05_06","Influenza","4_14iv","8018x3154_97",6.11369120722616
"CC010xCC015","97","10","8018","3154","IgG3","Influenza","HA","2015_05_06","Influenza","4_14iv","8018x3154_97",1.56204063298283
"CC010xCC015","97","10","8018","3154","IgM","Influenza","HA","2015_05_06","Influenza","4_14iv","8018x3154_97",2.09720722497818
"CC010xCC015","97","10","8018","3154","IgG2ac","Influenza","HA","2015_05_06","Influenza","4_14iv","8018x3154_97",4.04904816601792
"CC010xCC015","97","10","8018","3154","IgG2b","Influenza","HA","2015_05_06","Influenza","4_14iv","8018x3154_97",2.11188003373797
"CC011xCC032","121","45","3252","8002","TotalG","Influenza","HA","2017_08_01","Influenza","12_13xii","3252x8002_121",9.83572962788251
"CC011xCC032","121","45","3252","8002","IgG1","Influenza","HA","2017_08_01","Influenza","12_13xii","3252x8002_121",6.58027583340099
"CC011xCC032","121","45","3252","8002","IgG3","Influenza","HA","2017_08_01","Influenza","12_13xii","3252x8002_121",1.94101442184138
"CC011xCC032","121","45","3252","8002","IgM","Influenza","HA","2017_08_01","Influenza","12_13xii","3252x8002_121",0.518110389288396
"CC011xCC032","121","45","3252","8002","IgG2b","Influenza","HA","2017_08_01","Influenza","12_13xii","3252x8002_121",5.39571052956133
"CC011xCC032","121","45","3252","8002","IgG2ac","Influenza","HA","2017_08_01","Influenza","12_13xii","3252x8002_121",10.1597096335055
"CC011xCC032","122","45","3252","8002","IgG1","Influenza","HA","2017_08_01","Influenza","12_13xii","3252x8002_122",6.8468902271274
"CC011xCC032","122","45","3252","8002","IgG2b","Influenza","HA","2017_08_01","Influenza","12_13xii","3252x8002_122",4.22026650825433
"CC011xCC032","122","45","3252","8002","TotalG","Influenza","HA","2017_08_01","Influenza","12_13xii","3252x8002_122",8.28423318429267
"CC011xCC032","122","45","3252","8002","IgG3","Influenza","HA","2017_08_01","Influenza","12_13xii","3252x8002_122",1.34450487268077
"CC011xCC032","122","45","3252","8002","IgM","Influenza","HA","2017_08_01","Influenza","12_13xii","3252x8002_122",2.63653416439142
"CC011xCC032","122","45","3252","8002","IgG2ac","Influenza","HA","2017_08_01","Influenza","12_13xii","3252x8002_122",9.13356636828335
"CC011xCC032","128","45","3252","8002","IgM","Influenza","HA","2017_08_01","Influenza","12_13xii","3252x8002_128",1.21470299652622
"CC011xCC032","128","45","3252","8002","IgG1","Influenza","HA","2017_08_01","Influenza","12_13xii","3252x8002_128",1.63439602367697
"CC011xCC032","128","45","3252","8002","TotalG","Influenza","HA","2017_08_01","Influenza","12_13xii","3252x8002_128",7.62751128564614
"CC011xCC032","128","45","3252","8002","IgG2b","Influenza","HA","2017_08_01","Influenza","12_13xii","3252x8002_128",5.20117787764149
"CC011xCC032","128","45","3252","8002","IgG3","Influenza","HA","2017_08_01","Influenza","12_13xii","3252x8002_128",0.452940240882934
"CC011xCC032","128","45","3252","8002","IgG2ac","Influenza","HA","2017_08_01","Influenza","12_13xii","3252x8002_128",7.85805681912273
"CC011xCC032","42","10","3252","8002","IgG2ac","Influenza","HA","2013_12_17","Influenza","11_13xi","3252x8002_42",0.455342061109476
"CC011xCC032","42","10","3252","8002","TotalG","Influenza","HA","2013_12_12","Influenza","11_13xi","3252x8002_42",2.22077642211495
"CC011xCC032","42","10","3252","8002","IgG2b","Influenza","HA","2013_12_17","Influenza","11_13xi","3252x8002_42",0.214231447807133
"CC011xCC032","42","10","3252","8002","TotalG","Influenza","HA","2013_12_12","Influenza","11_13xi","3252x8002_42",1.96523192289161
"CC011xCC032","42","10","3252","8002","IgG1","Influenza","HA","2013_12_17","Influenza","11_13xi","3252x8002_42",0.365250770142301
"CC011xCC032","42","10","3252","8002","IgG3","Influenza","HA","2013_12_17","Influenza","11_13xi","3252x8002_42",0.393178801510291
"CC011xCC032","42","10","3252","8002","TotalG","Influenza","HA","2013_12_12","Influenza","11_13xi","3252x8002_42",1.77939757473547
"CC011xCC032","42","10","3252","8002","IgM","Influenza","HA","2013_12_17","Influenza","11_13xi","3252x8002_42",0.156865611896594
"CC011xCC032","43","10","3252","8002","IgG3","Influenza","HA","2013_12_19","Influenza","11_13xi","3252x8002_43",0.0509802296369413
"CC011xCC032","43","10","3252","8002","IgG2b","Influenza","HA","2013_12_19","Influenza","11_13xi","3252x8002_43",0.254381601835593
"CC011xCC032","43","10","3252","8002","IgM","Influenza","HA","2013_12_19","Influenza","11_13xi","3252x8002_43",0.783743209294182
"CC011xCC032","43","10","3252","8002","IgG2ac","Influenza","HA","2013_12_19","Influenza","11_13xi","3252x8002_43",0.737416466081869
"CC011xCC032","43","10","3252","8002","TotalG","Influenza","HA","2013_12_12","Influenza","11_13xi","3252x8002_43",1.67083308493452
"CC011xCC032","43","10","3252","8002","IgG1","Influenza","HA","2013_12_19","Influenza","11_13xi","3252x8002_43",0.0307483338019162
"CC011xCC032","43","10","3252","8002","TotalG","Influenza","HA","2013_12_12","Influenza","11_13xi","3252x8002_43",1.62916675427836
"CC011xCC032","43","10","3252","8002","TotalG","Influenza","HA","2013_12_12","Influenza","11_13xi","3252x8002_43",1.62839574644269
"CC011xCC032","62","15","3252","8002","TotalG","Influenza","HA","2014_01_17","Influenza","11_13xi","3252x8002_62",3.44586135563163
"CC011xCC032","63","15","3252","8002","IgG1","Influenza","HA","2014_04_15","Influenza","11_13xi","3252x8002_63",0.607874265001421
"CC011xCC032","63","15","3252","8002","TotalG","Influenza","HA","2014_01_17","Influenza","11_13xi","3252x8002_63",1.44736202767346
"CC011xCC032","63","15","3252","8002","IgG2b","Influenza","HA","2014_04_15","Influenza","11_13xi","3252x8002_63",1.43194754990408
"CC011xCC032","63","15","3252","8002","IgG3","Influenza","HA","2014_04_15","Influenza","11_13xi","3252x8002_63",0.88766768425206
"CC011xCC032","63","15","3252","8002","IgM","Influenza","HA","2014_04_15","Influenza","11_13xi","3252x8002_63",0.0692318958350252
"CC011xCC032","63","15","3252","8002","IgG2ac","Influenza","HA","2014_04_15","Influenza","11_13xi","3252x8002_63",3.79430470489678
"CC011xCC032","64","15","3252","8002","IgM","Influenza","HA","2017_07_19","Influenza","11_13xi","3252x8002_64",1.26459549160611
"CC011xCC032","64","15","3252","8002","TotalG","Influenza","HA","2017_07_19","Influenza","11_13xi","3252x8002_64",5.6762693926226
"CC011xCC032","64","15","3252","8002","IgG2b","Influenza","HA","2017_07_19","Influenza","11_13xi","3252x8002_64",2.68574696190522
"CC011xCC032","64","15","3252","8002","IgG1","Influenza","HA","2017_07_19","Influenza","11_13xi","3252x8002_64",0.791801848341523
"CC011xCC032","64","15","3252","8002","IgG2ac","Influenza","HA","2017_07_19","Influenza","11_13xi","3252x8002_64",5.12103083199524
"CC011xCC032","64","15","3252","8002","IgG3","Influenza","HA","2017_07_19","Influenza","11_13xi","3252x8002_64",0.83871722216668
"CC011xCC032","65","10","3252","8002","IgG2ac","Influenza","HA","2014_01_04","Influenza","11_13xi","3252x8002_65",6.07160924140564
"CC011xCC032","65","10","3252","8002","TotalG","Influenza","HA","2013_12_12","Influenza","11_13xi","3252x8002_65",4.71740311638295
"CC011xCC032","65","10","3252","8002","IgM","Influenza","HA","2014_01_04","Influenza","11_13xi","3252x8002_65",0.226290310868419
"CC011xCC032","65","10","3252","8002","IgG3","Influenza","HA","2014_01_04","Influenza","11_13xi","3252x8002_65",4.50990999749046
"CC011xCC032","65","10","3252","8002","TotalG","Influenza","HA","2013_12_12","Influenza","11_13xi","3252x8002_65",4.60713677880279
"CC011xCC032","65","10","3252","8002","TotalG","Influenza","HA","2013_12_12","Influenza","11_13xi","3252x8002_65",4.78720874872644
"CC011xCC032","65","10","3252","8002","IgG2b","Influenza","HA","2014_01_04","Influenza","11_13xi","3252x8002_65",3.77784469365079
"CC011xCC032","65","10","3252","8002","IgG1","Influenza","HA","2014_01_04","Influenza","11_13xi","3252x8002_65",3.05484491766473
"CC011xCC032","66","10","3252","8002","IgM","Influenza","HA","2014_01_04","Influenza","11_13xi","3252x8002_66",0.245924250943933
"CC011xCC032","66","10","3252","8002","IgG3","Influenza","HA","2014_01_04","Influenza","11_13xi","3252x8002_66",0.733445561591592
"CC011xCC032","66","10","3252","8002","IgG2ac","Influenza","HA","2014_01_04","Influenza","11_13xi","3252x8002_66",4.44383802885843
"CC011xCC032","66","10","3252","8002","IgG1","Influenza","HA","2014_01_04","Influenza","11_13xi","3252x8002_66",1.41414057705483
"CC011xCC032","66","10","3252","8002","IgG2b","Influenza","HA","2014_01_04","Influenza","11_13xi","3252x8002_66",3.52588711874518
"CC011xNA","67","45","3252","8042","TotalG","Influenza","HA","2013_12_12","Influenza","7_13vii","3252x8042_67",8.03572574707808
"CC011xNA","67","45","3252","8042","TotalG","Influenza","HA","2013_12_12","Influenza","7_13vii","3252x8042_67",10.5588234966195
"CC011xNA","67","45","3252","8042","TotalG","Influenza","HA","2013_12_12","Influenza","7_13vii","3252x8042_67",9.03590673213472
"CC011xNA","78","45","3252","8042","TotalG","Influenza","HA","2013_12_12","Influenza","7_13vii","3252x8042_78",8.74700322770465
"CC011xNA","78","45","3252","8042","TotalG","Influenza","HA","2013_12_12","Influenza","7_13vii","3252x8042_78",9.17703876963373
"CC011xNA","78","45","3252","8042","TotalG","Influenza","HA","2013_12_12","Influenza","7_13vii","3252x8042_78",8.69805030711293
"CC011xNA","96","45","3252","8042","TotalG","Influenza","HA","2013_12_12","Influenza","7_13vii","3252x8042_96",8.37790370465255
"CC011xNA","96","45","3252","8042","TotalG","Influenza","HA","2013_12_12","Influenza","7_13vii","3252x8042_96",7.79111474767706
"CC011xNA","96","45","3252","8042","TotalG","Influenza","HA","2013_12_12","Influenza","7_13vii","3252x8042_96",8.92221397002133
"CC012xCC032","110","15","8005","8002","IgG3","Influenza","HA","2014_05_06","Influenza","9_13ix","8005x8002_110",3.52985046238733
"CC012xCC032","110","15","8005","8002","IgG2ac","Influenza","HA","2014_05_06","Influenza","9_13ix","8005x8002_110",6.90233402442043
"CC012xCC032","110","15","8005","8002","TotalG","Influenza","HA","2014_05_06","Influenza","9_13ix","8005x8002_110",8.59148751084502
"CC012xCC032","110","15","8005","8002","IgM","Influenza","HA","2014_05_06","Influenza","9_13ix","8005x8002_110",0.924433128062706
"CC012xCC032","110","15","8005","8002","IgG2b","Influenza","HA","2014_05_06","Influenza","9_13ix","8005x8002_110",5.99217720559965
"CC012xCC032","110","15","8005","8002","IgG1","Influenza","HA","2014_05_06","Influenza","9_13ix","8005x8002_110",1.46658905082772
"CC012xCC032","111","15","8005","8002","IgM","Influenza","HA","2014_05_06","Influenza","9_13ix","8005x8002_111",0.14415659480685
"CC012xCC032","111","15","8005","8002","IgG2b","Influenza","HA","2014_05_06","Influenza","9_13ix","8005x8002_111",5.69117720559966
"CC012xCC032","111","15","8005","8002","IgG3","Influenza","HA","2014_05_06","Influenza","9_13ix","8005x8002_111",2.78862856374082
"CC012xCC032","111","15","8005","8002","IgG1","Influenza","HA","2014_05_06","Influenza","9_13ix","8005x8002_111",0.524296527632861
"CC012xCC032","111","15","8005","8002","IgG2ac","Influenza","HA","2014_05_06","Influenza","9_13ix","8005x8002_111",7.24508235822235
"CC012xCC032","111","15","8005","8002","TotalG","Influenza","HA","2014_05_06","Influenza","9_13ix","8005x8002_111",8.59711167774598
"CC012xCC032","116","15","8005","8002","IgG2b","Influenza","HA","2014_05_06","Influenza","9_13ix","8005x8002_116",7.48096796449595
"CC012xCC032","116","15","8005","8002","IgG3","Influenza","HA","2014_05_06","Influenza","9_13ix","8005x8002_116",4.87742887179774
"CC012xCC032","116","15","8005","8002","IgM","Influenza","HA","2014_05_06","Influenza","9_13ix","8005x8002_116",0.77845312243971
"CC012xCC032","116","15","8005","8002","IgG1","Influenza","HA","2014_05_06","Influenza","9_13ix","8005x8002_116",2.8379206667208
"CC012xCC032","116","15","8005","8002","IgG2ac","Influenza","HA","2014_05_06","Influenza","9_13ix","8005x8002_116",8.73883713280262
"CC012xCC032","116","15","8005","8002","TotalG","Influenza","HA","2014_05_06","Influenza","9_13ix","8005x8002_116",10.1754839544349
"CC012xCC032","147","45","8005","8002","IgG3","Influenza","HA","2013_12_19","Influenza","10_13x","8005x8002_147",1.03321078138829
"CC012xCC032","147","45","8005","8002","IgG2b","Influenza","HA","2013_12_19","Influenza","10_13x","8005x8002_147",6.75209635984887
"CC012xCC032","147","45","8005","8002","IgG2ac","Influenza","HA","2013_12_19","Influenza","10_13x","8005x8002_147",8.68214500170771
"CC012xCC032","147","45","8005","8002","TotalG","Influenza","HA","2014_01_17","Influenza","10_13x","8005x8002_147",7.97470386476899
"CC012xCC032","147","45","8005","8002","IgM","Influenza","HA","2013_12_19","Influenza","10_13x","8005x8002_147",0.239303416439142
"CC012xCC032","147","45","8005","8002","IgG1","Influenza","HA","2013_12_19","Influenza","10_13x","8005x8002_147",0.514653038396736
"CC012xCC032","148","45","8005","8002","IgM","Influenza","HA","2013_12_19","Influenza","10_13x","8005x8002_148",0.0973200784199788
"CC012xCC032","148","45","8005","8002","TotalG","Influenza","HA","2014_01_17","Influenza","10_13x","8005x8002_148",9.86585667915177
"CC012xCC032","148","45","8005","8002","IgG2ac","Influenza","HA","2013_12_19","Influenza","10_13x","8005x8002_148",9.98978493453371
"CC012xCC032","148","45","8005","8002","IgG2b","Influenza","HA","2013_12_19","Influenza","10_13x","8005x8002_148",7.63186090760373
"CC012xCC032","148","45","8005","8002","IgG1","Influenza","HA","2013_12_19","Influenza","10_13x","8005x8002_148",3.34239224325291
"CC012xCC032","148","45","8005","8002","IgG3","Influenza","HA","2013_12_19","Influenza","10_13x","8005x8002_148",2.73378095790874
"CC012xCC032","149","45","8005","8002","IgG2b","Influenza","HA","2013_12_19","Influenza","10_13x","8005x8002_149",7.30331848250933
"CC012xCC032","149","45","8005","8002","IgG2ac","Influenza","HA","2013_12_19","Influenza","10_13x","8005x8002_149",8.83684757801906
"CC012xCC032","149","45","8005","8002","IgG3","Influenza","HA","2013_12_19","Influenza","10_13x","8005x8002_149",0.760426911298263
"CC012xCC032","149","45","8005","8002","IgM","Influenza","HA","2013_12_19","Influenza","10_13x","8005x8002_149",0.130885382259652
"CC012xCC032","149","45","8005","8002","IgG1","Influenza","HA","2013_12_19","Influenza","10_13x","8005x8002_149",1.86881851032236
"CC012xCC032","149","45","8005","8002","TotalG","Influenza","HA","2014_01_17","Influenza","10_13x","8005x8002_149",9.05369697596271
"CC012xCC032","156","10","8005","8002","IgG1","Influenza","HA","2014_01_04","Influenza","10_13x","8005x8002_156",0.243185914330519
"CC012xCC032","156","10","8005","8002","IgG2ac","Influenza","HA","2014_01_04","Influenza","10_13x","8005x8002_156",5.57286113161769
"CC012xCC032","156","10","8005","8002","IgG2b","Influenza","HA","2014_01_04","Influenza","10_13x","8005x8002_156",4.69758014589592
"CC012xCC032","156","10","8005","8002","IgM","Influenza","HA","2014_01_04","Influenza","10_13x","8005x8002_156",1.16947798949748
"CC012xCC032","156","10","8005","8002","TotalG","Influenza","HA","2014_01_17","Influenza","10_13x","8005x8002_156",5.59313234416488
"CC012xCC032","156","10","8005","8002","IgG3","Influenza","HA","2014_01_04","Influenza","10_13x","8005x8002_156",3.88191977066502
"CC012xCC032","170","10","8005","8002","TotalG","Influenza","HA","2014_01_17","Influenza","10_13x","8005x8002_170",6.17278916298567
"CC012xCC032","171","10","8005","8002","IgG1","Influenza","HA","2014_04_15","Influenza","10_13x","8005x8002_171",0.400440688910825
"CC012xCC032","171","10","8005","8002","IgM","Influenza","HA","2014_04_15","Influenza","10_13x","8005x8002_171",3.37438468240479
"CC012xCC032","171","10","8005","8002","IgG3","Influenza","HA","2014_04_15","Influenza","10_13x","8005x8002_171",2.37908770674404
"CC012xCC032","171","10","8005","8002","IgG2ac","Influenza","HA","2014_04_15","Influenza","10_13x","8005x8002_171",4.85198151809457
"CC012xCC032","171","10","8005","8002","IgG2b","Influenza","HA","2014_04_15","Influenza","10_13x","8005x8002_171",3.27120520885267
"CC012xCC032","171","10","8005","8002","TotalG","Influenza","HA","2014_01_17","Influenza","10_13x","8005x8002_171",3.93245975941902
"CC012xCC038","111","45","8005","8049","IgG2ac","Influenza","HA","2016_12_09","Influenza","9_15ix","8005x8049_111",9.5018537947835
"CC012xCC038","111","45","8005","8049","IgG1","Influenza","HA","2016_12_14","Influenza","9_15ix","8005x8049_111",9.20651417001444
"CC012xCC038","111","45","8005","8049","TotalG","Influenza","HA","2016_12_09","Influenza","9_15ix","8005x8049_111",10.7352087374498
"CC012xCC038","111","45","8005","8049","IgG2b","Influenza","HA","2016_12_09","Influenza","9_15ix","8005x8049_111",7.90438378634902
