"RIX","ID","RIX_ID","day","virus","cohort","isotype","antigen_virus","antigen","assay_date","halfmax","last_positive"
"CC028xCC030","122","8016x8034_122","7","Influenza","1_13i","IgG3","Flu","HA","2013_12_03",0,1
"CC028xCC030","122","8016x8034_122","7","Influenza","1_13i","IgM","Flu","HA","2013_12_03",0,1
"CC028xCC030","123","8016x8034_123","7","Influenza","1_13i","IgG1","Flu","HA","2013_12_03",0,0
"CC028xCC030","123","8016x8034_123","7","Influenza","1_13i","IgG2b","Flu","HA","2013_12_03",0,1
"CC028xCC030","123","8016x8034_123","7","Influenza","1_13i","IgG3","Flu","HA","2013_12_03",0,0
"CC028xCC030","123","8016x8034_123","7","Influenza","1_13i","IgM","Flu","HA","2013_12_03",0,1
"CC028xCC030","124","8016x8034_124","7","Influenza","1_13i","IgG1","Flu","HA","2013_12_05",0,0
"CC028xCC030","124","8016x8034_124","7","Influenza","1_13i","IgG2ac","Flu","HA","2013_12_05",0,3
"CC028xCC030","124","8016x8034_124","7","Influenza","1_13i","IgG2b","Flu","HA","2013_12_05",0,3
"CC028xCC030","124","8016x8034_124","7","Influenza","1_13i","IgG3","Flu","HA","2013_12_05",0,2
"CC028xCC030","124","8016x8034_124","7","Influenza","1_13i","IgM","Flu","HA","2013_12_05",0,1
"CC028xCC030","227","8016x8034_227","10","Influenza","1_14i","IgG1","Flu","HA","2014_05_20",0,0
"CC028xCC030","227","8016x8034_227","10","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_20",2,4
"CC028xCC030","227","8016x8034_227","10","Influenza","1_14i","IgG2b","Flu","HA","2014_05_20",2,5
"CC028xCC030","227","8016x8034_227","10","Influenza","1_14i","IgG3","Flu","HA","2014_05_20",0,2
"CC028xCC030","227","8016x8034_227","10","Influenza","1_14i","IgM","Flu","HA","2014_05_20",0,2
"CC028xCC030","227","8016x8034_227","10","Influenza","1_14i","TotalG","Flu","HA","2014_05_20",3,5
"CC028xCC030","228","8016x8034_228","10","Influenza","1_14i","IgG1","Flu","HA","2014_05_20",0,0
"CC028xCC030","228","8016x8034_228","10","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_20",1,3
"CC028xCC030","228","8016x8034_228","10","Influenza","1_14i","IgG2b","Flu","HA","2014_05_20",0,3
"CC028xCC030","228","8016x8034_228","10","Influenza","1_14i","IgG3","Flu","HA","2014_05_20",0,2
"CC028xCC030","228","8016x8034_228","10","Influenza","1_14i","IgM","Flu","HA","2014_05_20",0,2
"CC028xCC030","228","8016x8034_228","10","Influenza","1_14i","TotalG","Flu","HA","2014_05_20",2,5
"CC028xCC030","229","8016x8034_229","10","Influenza","1_14i","IgG1","Flu","HA","2014_05_20",0,0
"CC028xCC030","229","8016x8034_229","10","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_20",1,4
"CC028xCC030","229","8016x8034_229","10","Influenza","1_14i","IgG2b","Flu","HA","2014_05_20",0,3
"CC028xCC030","229","8016x8034_229","10","Influenza","1_14i","IgG3","Flu","HA","2014_05_20",0,1
"CC028xCC030","229","8016x8034_229","10","Influenza","1_14i","IgM","Flu","HA","2014_05_20",0,1
"CC028xCC030","229","8016x8034_229","10","Influenza","1_14i","TotalG","Flu","HA","2014_05_20",2,4
"CC028xCC030","230","8016x8034_230","10","Influenza","1_14i","IgG1","Flu","HA","2014_05_20",0,0
"CC028xCC030","230","8016x8034_230","10","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_20",2,5
"CC028xCC030","230","8016x8034_230","10","Influenza","1_14i","IgG2b","Flu","HA","2014_05_20",1,4
"CC028xCC030","230","8016x8034_230","10","Influenza","1_14i","IgG3","Flu","HA","2014_05_20",0,2
"CC028xCC030","230","8016x8034_230","10","Influenza","1_14i","IgM","Flu","HA","2014_05_20",0,1
"CC028xCC030","230","8016x8034_230","10","Influenza","1_14i","TotalG","Flu","HA","2014_05_20",3,5
"CC028xCC030","231","8016x8034_231","10","Influenza","1_14i","IgG1","Flu","HA","2014_05_20",0,0
"CC028xCC030","231","8016x8034_231","10","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_20",4,6
"CC028xCC030","231","8016x8034_231","10","Influenza","1_14i","IgG2b","Flu","HA","2014_05_20",3,5
"CC028xCC030","231","8016x8034_231","10","Influenza","1_14i","IgG3","Flu","HA","2014_05_20",1,4
"CC028xCC030","231","8016x8034_231","10","Influenza","1_14i","IgM","Flu","HA","2014_05_20",0,2
"CC028xCC030","231","8016x8034_231","10","Influenza","1_14i","TotalG","Flu","HA","2014_05_20",4,7
"CC028xCC030","234","8016x8034_234","45","Influenza","1_14i","IgG1","Flu","HA","2014_05_26",4,6
"CC028xCC030","234","8016x8034_234","45","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_26",6,8
"CC028xCC030","234","8016x8034_234","45","Influenza","1_14i","IgG2b","Flu","HA","2014_05_26",5,8
"CC028xCC030","234","8016x8034_234","45","Influenza","1_14i","IgG3","Flu","HA","2014_05_26",0,4
"CC028xCC030","234","8016x8034_234","45","Influenza","1_14i","IgM","Flu","HA","2014_05_26",0,0
"CC028xCC030","234","8016x8034_234","45","Influenza","1_14i","TotalG","Flu","HA","2014_05_26",0,1
"CC028xCC030","235","8016x8034_235","45","Influenza","1_14i","IgG1","Flu","HA","2014_05_26",0,1
"CC028xCC030","235","8016x8034_235","45","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_26",7,8
"CC028xCC030","235","8016x8034_235","45","Influenza","1_14i","IgG2b","Flu","HA","2014_05_26",7,8
"CC028xCC030","235","8016x8034_235","45","Influenza","1_14i","IgG3","Flu","HA","2014_05_26",0,2
"CC028xCC030","235","8016x8034_235","45","Influenza","1_14i","IgM","Flu","HA","2014_05_26",0,0
"CC028xCC030","235","8016x8034_235","45","Influenza","1_14i","TotalG","Flu","HA","2014_05_26",0,0
"CC028xCC030","241","8016x8034_241","45","Influenza","1_14i","IgG1","Flu","HA","2014_05_26",0,5
"CC028xCC030","241","8016x8034_241","45","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_26",7,8
"CC028xCC030","241","8016x8034_241","45","Influenza","1_14i","IgG2b","Flu","HA","2014_05_26",5,8
"CC028xCC030","241","8016x8034_241","45","Influenza","1_14i","IgG3","Flu","HA","2014_05_26",4,7
"CC028xCC030","241","8016x8034_241","45","Influenza","1_14i","IgM","Flu","HA","2014_05_26",0,0
"CC028xCC030","241","8016x8034_241","45","Influenza","1_14i","TotalG","Flu","HA","2014_05_26",5,7
"CC028xCC030","253","8016x8034_253","45","Influenza","1_14i","IgG1","Flu","HA","2014_08_12",0,5
"CC028xCC030","253","8016x8034_253","45","Influenza","1_14i","IgG2ac","Flu","HA","2014_08_12",5,7
"CC028xCC030","253","8016x8034_253","45","Influenza","1_14i","IgG2b","Flu","HA","2014_08_12",5,8
"CC028xCC030","253","8016x8034_253","45","Influenza","1_14i","IgG3","Flu","HA","2014_08_12",0,5
"CC028xCC030","253","8016x8034_253","45","Influenza","1_14i","IgM","Flu","HA","2014_08_12",0,0
"CC028xCC030","253","8016x8034_253","45","Influenza","1_14i","TotalG","Flu","HA","2014_08_12",6,8
"CC028xCC030","270","8016x8034_270","15","Influenza","7_16vii","IgG1","Flu","HA","2017_02_15",0,4
"CC028xCC030","270","8016x8034_270","15","Influenza","7_16vii","IgG2ac","Flu","HA","2017_02_15",5,7
"CC028xCC030","270","8016x8034_270","15","Influenza","7_16vii","IgG2b","Flu","HA","2017_02_15",0,5
"CC028xCC030","270","8016x8034_270","15","Influenza","7_16vii","IgG3","Flu","HA","2017_02_15",0,0
"CC028xCC030","270","8016x8034_270","15","Influenza","7_16vii","IgM","Flu","HA","2017_02_15",0,0
"CC028xCC030","270","8016x8034_270","15","Influenza","7_16vii","TotalG","Flu","HA","2017_02_15",4,7
"CC029xCC027","16","3564x8027_16","10","Influenza","3_15iii","IgG1","Flu","HA","2016_06_22",0,1
"CC029xCC027","16","3564x8027_16","10","Influenza","3_15iii","IgG2ac","Flu","HA","2016_06_22",3,5
"CC029xCC027","16","3564x8027_16","10","Influenza","3_15iii","IgG2b","Flu","HA","2016_06_22",2,5
"CC029xCC027","16","3564x8027_16","10","Influenza","3_15iii","IgG3","Flu","HA","2016_06_22",0,3
"CC029xCC027","16","3564x8027_16","10","Influenza","3_15iii","IgM","Flu","HA","2016_06_22",0,4
"CC029xCC027","16","3564x8027_16","10","Influenza","3_15iii","TotalG","Flu","HA","2016_06_22",3,5
"CC029xCC027","18","3564x8027_18","15","Influenza","3_15iii","IgG1","Flu","HA","2015_05_19",3,5
"CC029xCC027","18","3564x8027_18","15","Influenza","3_15iii","IgG2ac","Flu","HA","2015_05_19",6,8
"CC029xCC027","18","3564x8027_18","15","Influenza","3_15iii","IgG2b","Flu","HA","2015_05_19",4,6
"CC029xCC027","18","3564x8027_18","15","Influenza","3_15iii","IgG3","Flu","HA","2015_05_19",3,6
"CC029xCC027","18","3564x8027_18","15","Influenza","3_15iii","IgM","Flu","HA","2015_05_19",0,3
"CC029xCC027","18","3564x8027_18","15","Influenza","3_15iii","TotalG","Flu","HA","2015_05_19",6,8
"CC029xCC027","2","3564x8027_2","10","Influenza","3_15iii","IgG1","Flu","HA","2016_06_22",0,1
"CC029xCC027","2","3564x8027_2","10","Influenza","3_15iii","IgG2ac","Flu","HA","2016_06_22",2,5
"CC029xCC027","2","3564x8027_2","10","Influenza","3_15iii","IgG2b","Flu","HA","2016_06_22",0,0
"CC029xCC027","2","3564x8027_2","10","Influenza","3_15iii","IgG3","Flu","HA","2016_06_22",0,0
"CC029xCC027","2","3564x8027_2","10","Influenza","3_15iii","IgM","Flu","HA","2016_06_22",0,3
"CC029xCC027","2","3564x8027_2","10","Influenza","3_15iii","TotalG","Flu","HA","2016_06_22",3,5
"CC029xCC027","20","3564x8027_20","10","Influenza","3_15iii","IgG1","Flu","HA","2016_06_22",0,1
"CC029xCC027","20","3564x8027_20","10","Influenza","3_15iii","IgG2ac","Flu","HA","2016_06_22",3,5
"CC029xCC027","20","3564x8027_20","10","Influenza","3_15iii","IgG2b","Flu","HA","2016_06_22",2,4
"CC029xCC027","20","3564x8027_20","10","Influenza","3_15iii","IgG3","Flu","HA","2016_06_22",0,2
"CC029xCC027","20","3564x8027_20","10","Influenza","3_15iii","IgM","Flu","HA","2016_06_22",0,0
"CC029xCC027","20","3564x8027_20","10","Influenza","3_15iii","TotalG","Flu","HA","2016_06_22",3,5
"CC029xCC027","25","3564x8027_25","15","Influenza","3_15iii","IgG1","Flu","HA","2015_05_19",1,4
"CC029xCC027","25","3564x8027_25","15","Influenza","3_15iii","IgG2ac","Flu","HA","2015_05_19",5,7
"CC029xCC027","25","3564x8027_25","15","Influenza","3_15iii","IgG2b","Flu","HA","2015_05_19",3,5
"CC029xCC027","25","3564x8027_25","15","Influenza","3_15iii","IgG3","Flu","HA","2015_05_19",2,5
"CC029xCC027","25","3564x8027_25","15","Influenza","3_15iii","IgM","Flu","HA","2015_05_19",0,2
"CC029xCC027","25","3564x8027_25","15","Influenza","3_15iii","TotalG","Flu","HA","2015_05_19",5,8
"CC029xCC027","47","3564x8027_47","45","Influenza","3_15iii","IgG1","Flu","HA","2015_05_19",5,7
"CC029xCC027","47","3564x8027_47","45","Influenza","3_15iii","IgG2ac","Flu","HA","2015_05_19",7,8
"CC029xCC027","47","3564x8027_47","45","Influenza","3_15iii","IgG2b","Flu","HA","2015_05_19",5,8
"CC029xCC027","47","3564x8027_47","45","Influenza","3_15iii","IgG3","Flu","HA","2015_05_19",4,6
"CC029xCC027","47","3564x8027_47","45","Influenza","3_15iii","IgM","Flu","HA","2015_05_19",0,0
"CC029xCC027","47","3564x8027_47","45","Influenza","3_15iii","TotalG","Flu","HA","2015_05_19",8,8
"CC029xCC027","9","3564x8027_9","15","Influenza","3_15iii","IgG1","Flu","HA","2017_02_15",3,6
"CC029xCC027","9","3564x8027_9","15","Influenza","3_15iii","IgG2ac","Flu","HA","2017_02_15",5,8
"CC029xCC027","9","3564x8027_9","15","Influenza","3_15iii","IgG2b","Flu","HA","2017_02_15",0,5
"CC029xCC027","9","3564x8027_9","15","Influenza","3_15iii","IgG3","Flu","HA","2017_02_15",0,5
"CC029xCC027","9","3564x8027_9","15","Influenza","3_15iii","IgM","Flu","HA","2017_02_15",0,0
"CC029xCC027","9","3564x8027_9","15","Influenza","3_15iii","TotalG","Flu","HA","2017_02_15",5,8
"CC029xCC071","111","3564x16785_111","10","Influenza","10_15x","IgG1","FLU","HA","2016_10_10",2,5
"CC029xCC071","111","3564x16785_111","10","Influenza","10_15x","IgG2ac","FLU","HA","2016_10_10",3,6
"CC029xCC071","111","3564x16785_111","10","Influenza","10_15x","IgG2b","FLU","HA","2016_10_10",2,5
"CC029xCC071","111","3564x16785_111","10","Influenza","10_15x","IgG3","FLU","HA","2016_10_10",0,3
"CC029xCC071","111","3564x16785_111","10","Influenza","10_15x","IgM","FLU","HA","2016_10_10",0,4
"CC029xCC071","111","3564x16785_111","10","Influenza","10_15x","TotalG","FLU","HA","2016_10_10",4,7
"CC029xCC071","137","3564x16785_137","45","Influenza","12_15xii","IgG1","Flu","HA","2016_12_09",5,7
"CC029xCC071","137","3564x16785_137","45","Influenza","12_15xii","IgG1","Flu","HA.1","2016_12_23",5,8
"CC029xCC071","137","3564x16785_137","45","Influenza","12_15xii","IgG2ac","Flu","HA","2016_12_09",5,8
"CC029xCC071","137","3564x16785_137","45","Influenza","12_15xii","IgG2ac","Flu","HA.1","2016_12_23",6,8
"CC029xCC071","137","3564x16785_137","45","Influenza","12_15xii","IgG2b","Flu","HA","2016_12_09",5,7
"CC029xCC071","137","3564x16785_137","45","Influenza","12_15xii","IgG2b","Flu","HA.1","2016_12_23",5,8
"CC029xCC071","137","3564x16785_137","45","Influenza","12_15xii","IgG3","Flu","HA","2016_12_09",0,5
"CC029xCC071","137","3564x16785_137","45","Influenza","12_15xii","IgG3","Flu","HA.1","2016_12_23",1,6
"CC029xCC071","137","3564x16785_137","45","Influenza","12_15xii","IgM","Flu","HA","2016_12_09",0,0
"CC029xCC071","137","3564x16785_137","45","Influenza","12_15xii","IgM","Flu","HA.1","2016_12_23",0,0
"CC029xCC071","137","3564x16785_137","45","Influenza","12_15xii","TotalG","Flu","HA","2016_12_09",6,8
"CC029xCC071","137","3564x16785_137","45","Influenza","12_15xii","TotalG","Flu","HA.1","2016_12_23",6,8
"CC029xCC071","91","3564x16785_91","10","Influenza","10_15x","IgG1","FLU","HA","2016_10_10",3,6
"CC029xCC071","91","3564x16785_91","10","Influenza","10_15x","IgG2ac","FLU","HA","2016_10_10",2,5
"CC029xCC071","91","3564x16785_91","10","Influenza","10_15x","IgG2b","FLU","HA","2016_10_10",2,5
"CC029xCC071","91","3564x16785_91","10","Influenza","10_15x","IgG3","FLU","HA","2016_10_10",0,3
"CC029xCC071","91","3564x16785_91","10","Influenza","10_15x","IgM","FLU","HA","2016_10_10",0,4
"CC029xCC071","91","3564x16785_91","10","Influenza","10_15x","TotalG","FLU","HA","2016_10_10",4,7
"CC029xCC071","98","3564x16785_98","10","Influenza","10_15x","IgG1","FLU","HA","2016_10_10",0,5
"CC029xCC071","98","3564x16785_98","10","Influenza","10_15x","IgG2ac","FLU","HA","2016_10_10",4,7
"CC029xCC071","98","3564x16785_98","10","Influenza","10_15x","IgG2b","FLU","HA","2016_10_10",4,7
"CC029xCC071","98","3564x16785_98","10","Influenza","10_15x","IgG3","FLU","HA","2016_10_10",0,4
"CC029xCC071","98","3564x16785_98","10","Influenza","10_15x","IgM","FLU","HA","2016_10_10",0,4
"CC029xCC071","98","3564x16785_98","10","Influenza","10_15x","TotalG","FLU","HA","2016_10_10",5,8
"CC030xCC023","104","8034x8043_104","15","Influenza","6_15vi","IgG1","Flu","HA","2015_11_16",0,1
"CC030xCC023","104","8034x8043_104","15","Influenza","6_15vi","IgG2ac","Flu","HA","2015_11_16",4,6
"CC030xCC023","104","8034x8043_104","15","Influenza","6_15vi","IgG2b","Flu","HA","2015_11_16",3,5
"CC030xCC023","104","8034x8043_104","15","Influenza","6_15vi","IgG3","Flu","HA","2015_11_16",2,5
"CC030xCC023","104","8034x8043_104","15","Influenza","6_15vi","IgM","Flu","HA","2015_11_16",0,1
"CC030xCC023","104","8034x8043_104","15","Influenza","6_15vi","TotalG","Flu","HA","2015_11_16",5,7
"CC030xCC023","105","8034x8043_105","15","Influenza","6_15vi","IgG1","Flu","HA","2015_11_16",0,1
"CC030xCC023","105","8034x8043_105","15","Influenza","6_15vi","IgG2ac","Flu","HA","2015_11_16",4,7
"CC030xCC023","105","8034x8043_105","15","Influenza","6_15vi","IgG2b","Flu","HA","2015_11_16",4,6
"CC030xCC023","105","8034x8043_105","15","Influenza","6_15vi","IgG3","Flu","HA","2015_11_16",0,3
"CC030xCC023","105","8034x8043_105","15","Influenza","6_15vi","IgM","Flu","HA","2015_11_16",0,2
"CC030xCC023","105","8034x8043_105","15","Influenza","6_15vi","TotalG","Flu","HA","2015_11_16",5,7
"CC030xCC023","107","8034x8043_107","15","Influenza","6_15vi","IgG1","Flu","HA","2015_11_16",0,2
"CC030xCC023","107","8034x8043_107","15","Influenza","6_15vi","IgG2ac","Flu","HA","2015_11_16",4,7
"CC030xCC023","107","8034x8043_107","15","Influenza","6_15vi","IgG2b","Flu","HA","2015_11_16",3,6
"CC030xCC023","107","8034x8043_107","15","Influenza","6_15vi","IgG3","Flu","HA","2015_11_16",2,5
"CC030xCC023","107","8034x8043_107","15","Influenza","6_15vi","IgM","Flu","HA","2015_11_16",0,2
"CC030xCC023","107","8034x8043_107","15","Influenza","6_15vi","TotalG","Flu","HA","2015_11_16",5,7
"CC030xCC023","119","8034x8043_119","7","Influenza","7_15vii","IgG1","Flu","HA","2015_12_28",0,0
"CC030xCC023","119","8034x8043_119","7","Influenza","7_15vii","IgG2ac","Flu","HA","2015_12_28",0,0
"CC030xCC023","119","8034x8043_119","7","Influenza","7_15vii","IgG2b","Flu","HA","2015_12_28",0,0
"CC030xCC023","119","8034x8043_119","7","Influenza","7_15vii","IgG3","Flu","HA","2015_12_28",0,0
"CC030xCC023","119","8034x8043_119","7","Influenza","7_15vii","IgM","Flu","HA","2015_12_28",0,1
"CC030xCC023","119","8034x8043_119","7","Influenza","7_15vii","TotalG","Flu","HA","2015_12_28",0,2
"CC030xCC023","120","8034x8043_120","7","Influenza","7_15vii","IgG1","Flu","HA","2015_12_28",0,0
"CC030xCC023","120","8034x8043_120","7","Influenza","7_15vii","IgG2ac","Flu","HA","2015_12_28",0,2
"CC030xCC023","120","8034x8043_120","7","Influenza","7_15vii","IgG2b","Flu","HA","2015_12_28",0,1
"CC030xCC023","120","8034x8043_120","7","Influenza","7_15vii","IgG3","Flu","HA","2015_12_28",0,0
"CC030xCC023","120","8034x8043_120","7","Influenza","7_15vii","IgM","Flu","HA","2015_12_28",0,1
"CC030xCC023","120","8034x8043_120","7","Influenza","7_15vii","TotalG","Flu","HA","2015_12_28",0,2
"CC030xCC023","121","8034x8043_121","7","Influenza","7_15vii","IgG1","Flu","HA","2015_12_28",0,0
"CC030xCC023","121","8034x8043_121","7","Influenza","7_15vii","IgG2ac","Flu","HA","2015_12_28",0,0
"CC030xCC023","121","8034x8043_121","7","Influenza","7_15vii","IgG2b","Flu","HA","2015_12_28",0,0
"CC030xCC023","121","8034x8043_121","7","Influenza","7_15vii","IgG3","Flu","HA","2015_12_28",0,0
"CC030xCC023","121","8034x8043_121","7","Influenza","7_15vii","IgM","Flu","HA","2015_12_28",0,1
"CC030xCC023","121","8034x8043_121","7","Influenza","7_15vii","TotalG","Flu","HA","2015_12_28",0,2
"CC030xCC023","122","8034x8043_122","7","Influenza","7_15vii","IgG1","Flu","HA","2015_12_28",0,0
"CC030xCC023","122","8034x8043_122","7","Influenza","7_15vii","IgG2ac","Flu","HA","2015_12_28",0,2
"CC030xCC023","122","8034x8043_122","7","Influenza","7_15vii","IgG2b","Flu","HA","2015_12_28",1,2
"CC030xCC023","122","8034x8043_122","7","Influenza","7_15vii","IgG3","Flu","HA","2015_12_28",0,0
"CC030xCC023","122","8034x8043_122","7","Influenza","7_15vii","IgM","Flu","HA","2015_12_28",0,1
"CC030xCC023","122","8034x8043_122","7","Influenza","7_15vii","TotalG","Flu","HA","2015_12_28",0,3
"CC030xCC023","123","8034x8043_123","45","Influenza","7_15vii","IgG1","Flu","HA","2016_12_14",0,6
"CC030xCC023","123","8034x8043_123","45","Influenza","7_15vii","IgG2ac","Flu","HA","2016_12_14",6,8
"CC030xCC023","123","8034x8043_123","45","Influenza","7_15vii","IgG2b","Flu","HA","2016_12_14",4,6
"CC030xCC023","123","8034x8043_123","45","Influenza","7_15vii","IgG3","Flu","HA","2016_12_14",0,5
"CC030xCC023","123","8034x8043_123","45","Influenza","7_15vii","TotalG","Flu","HA","2016_12_14",6,8
"CC030xCC023","124","8034x8043_124","45","Influenza","7_15vii","IgG1","Flu","HA","2016_12_14",0,1
"CC030xCC023","124","8034x8043_124","45","Influenza","7_15vii","IgG2ac","Flu","HA","2016_12_14",5,7
"CC030xCC023","124","8034x8043_124","45","Influenza","7_15vii","IgG2b","Flu","HA","2016_12_14",3,6
"CC030xCC023","124","8034x8043_124","45","Influenza","7_15vii","IgG3","Flu","HA","2016_12_14",0,3
"CC030xCC023","124","8034x8043_124","45","Influenza","7_15vii","TotalG","Flu","HA","2016_12_14",5,8
"CC030xCC023","125","8034x8043_125","45","Influenza","7_15vii","IgG1","Flu","HA","2016_12_14",0,2
"CC030xCC023","125","8034x8043_125","45","Influenza","7_15vii","IgG2ac","Flu","HA","2016_12_14",5,8
"CC030xCC023","125","8034x8043_125","45","Influenza","7_15vii","IgG2b","Flu","HA","2016_12_14",3,6
"CC030xCC023","125","8034x8043_125","45","Influenza","7_15vii","IgG3","Flu","HA","2016_12_14",0,0
"CC030xCC023","125","8034x8043_125","45","Influenza","7_15vii","TotalG","Flu","HA","2016_12_14",6,8
"CC030xCC023","129","8034x8043_129","45","Influenza","7_15vii","IgG1","Flu","HA","2016_12_14",0,0
"CC030xCC023","129","8034x8043_129","45","Influenza","7_15vii","IgG2ac","Flu","HA","2016_12_14",4,8
"CC030xCC023","129","8034x8043_129","45","Influenza","7_15vii","IgG2b","Flu","HA","2016_12_14",2,6
"CC030xCC023","129","8034x8043_129","45","Influenza","7_15vii","IgG3","Flu","HA","2016_12_14",0,0
"CC030xCC023","129","8034x8043_129","45","Influenza","7_15vii","TotalG","Flu","HA","2016_12_14",6,8
"CC030xCC023","36","8034x8043_36","10","Influenza","4_15iv","IgG1","Flu","HA","2016_08_01",0,2
"CC030xCC023","36","8034x8043_36","10","Influenza","4_15iv","IgG2ac","Flu","HA","2016_08_01",4,6
"CC030xCC023","36","8034x8043_36","10","Influenza","4_15iv","IgG2b","Flu","HA","2016_08_01",3,6
"CC030xCC023","36","8034x8043_36","10","Influenza","4_15iv","IgG3","Flu","HA","2016_08_01",0,3
"CC030xCC023","36","8034x8043_36","10","Influenza","4_15iv","IgM","Flu","HA","2016_08_01",0,1
"CC030xCC023","36","8034x8043_36","10","Influenza","4_15iv","TotalG","Flu","HA","2016_08_01",4,7
"CC030xCC023","46","8034x8043_46","10","Influenza","4_15iv","IgG1","Flu","HA","2016_08_01",0,0
"CC030xCC023","46","8034x8043_46","10","Influenza","4_15iv","IgG2ac","Flu","HA","2016_08_01",1,4
"CC030xCC023","46","8034x8043_46","10","Influenza","4_15iv","IgG2b","Flu","HA","2016_08_01",0,3
